Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,Error,Category,Correct Form,corrected_text,generated_reason
bQZM5BarjPY,Ekattor TV,2023-10-04T17:34:36Z,"টাইগারদের লক্ষ্য এবার বহুদূর, জানালেন সাকিব | World Cup cricket | Ekattor TV",News,হেতারে কোলে বসালে ভালো হতো মনে হয়,1,Grammatical,তাকে কোলে বসালে ভালো হতো মনে হয়,তাকে কোলে বসালে ভালো হতো মনে হয়।,হেতারে-তাকে
VDkwtmKahXo,Open T School,2021-09-30T18:29:01Z,কে ছিলেন মহম্মদ আতাউল গণি ওসমানী | Who was Muhammad Ataul Goni Osmani | Biography | Information |,Miscellaneous,বঙ্গবন্ধু  আর জিয়া রহমান ছাড়া আমাদের দেশে আর কোনো ইতিহাস  আছে কি না অনেকেই জানে না আমাদের দেশের জন্য খুব  লজ্জাজনক করুন এইরকম ভিডিও খুব কম  দেখা যায় অনেক ধন্যবাদ ভাই আপনাকে জাযাকাল্লাহ খাইরান,1,Spelling,বঙ্গবন্ধু  আর জিয়া রহমান ছাড়া আমাদের দেশে আর কোনো ইতিহাস  আছে কি না অনেকেই জানে না আমাদের দেশের জন্য খুব  লজ্জাজনক করুন এইরকম ভিডিও খুব কম  দেখা যায় অনেক ধন্যবাদ ভাই আপনাকে জাযাকাল্লাহ খাইরান,বঙ্গবন্ধু আর জিয়াউর রহমান ছাড়া আমাদের দেশে আর কোনো ইতিহাস আছে কি না অনেকেই জানে না। আমাদের দেশের জন্য খুব লজ্জাজনক। করুন এইরকম ভিডিও খুব কম দেখা যায়। অনেক ধন্যবাদ ভাই আপনাকে। জাযাকাল্লাহ খাইরান।,"জিয়া রহমান-জিয়াউর রহমান, আছে কি না - আছে কি না।, করুন - এমন।"
UkPG3emLrZs,Channel 24,2023-08-10T08:47:54Z,চায়ের দোকান থেকে আজ বিসিএস ক্যাডার | Shariatpur BCS | Tea Seller | Channel 24,Miscellaneous,বেসিক বেতন ২৩০০০ ভাতা ১২০০০ মোট ৩৫০০০ আর বাবা মায়ের মুখে হাসি ফুটাবে চুরি চামারি কইরা ১ থেকে ২ লাখ টাকা😂😂😂😂😂😂,1,Multiple Errors,সাধারণ বেতন ২৩০০০ ভাতা ১২০০০ মোট ৩৫০০০ আর বাবা মায়ের মুখে হাসি ফুটাবে চুরি চামারি করে ১ থেকে ২ লাখ টাকা😂😂😂😂😂😂,"বেসিক বেতন ২৩০০০, ভাতা ১২০০০, মোট ৩৫০০০। আর বাবা-মায়ের মুখে হাসি ফোটাবে চুরি-চামারি করে ১ থেকে ২ লাখ টাকা।","মুখে-মুখে, ফুটাবে-ফোটাবে।"
4wUXS_W-mtE,Mr Luxsu,2022-04-06T08:00:02Z,Barishal । বরিশাল । Barishal Travel Vlog । History of Barishal Bangladesh । Barishal Vromon Guide,Miscellaneous,"এতো সুন্দর করে বরিশাল শহরকে তুলেধরেছেন, সত্যই অসাধারণ হয়েছে। Best Of Luck Brother.",1,Spelling,"এত সুন্দর করে বরিশাল শহরকে তুলেধরেছেন, সত্যই অসাধারণ হয়েছে। Best Of Luck Brother.","এত সুন্দর করে বরিশাল শহরকে তুলে ধরেছেন, সত্যিই অসাধারণ হয়েছে। Best of luck, brother.","সত্যই-সত্যিই, Of-of, Brother-brother."
-xre8wBAXQ0,SOMOY TV,2021-02-03T05:42:13Z,বিনোদন আগে না প্রাণী অধিকার? | Bangladesh National Zoo | Somoy TV,Miscellaneous,"ভদ্রলোক কী বললেন!  পাইথন predator animal তাকে লাইভ খাবার দিতে হয়। ভাই, তাহলে বাঘ শিংহ কি দোষ করছে 🤣🤣। ওই গুলারেও লাইভ খাবার দেন 🙄।",1,Multiple Errors,"ভদ্রলোক কী বললেন!  পাইথন predator animal তাকে জীবন্ত খাবার দিতে হয়। ভাই, তাহলে বাঘ সিংহ কি দোষ করছে 🤣🤣। ওই গুলাকেও জীবন্ত খাবার দেন 🙄।","ভদ্রলোক কী বললেন! পাইথন নামক শিকারী/হিংস্র প্রাণীকে লাইভ খাবার দিতে হয়। ভাই, তাহলে বাঘ সিংহ কী দোষ করেছে 🤣🤣। ওইগুলোকে/তাদেরকেও লাইভ খাবার দেন 🙄।","predator animal-শিকারী/হিংস্র প্রাণী, শিংহ-সিংহ, গুলারেও/গুলোকেও-তাদেরকেও।"
cGdQX0hwdKM,CD CHOICE Drama,2023-07-09T09:00:19Z,I Am Divorced | আই এম ডিভোর্সড | Musfiq R Farhan | Tanjin Tisha | Hime | Bangla Natok 2023,Entertainment,একটা সুন্দর সিন এর পর নাটক শেষ হয় জীবন না 😊,1,Code Switching,একটা সুন্দর দৃশ্য এর পর নাটক শেষ হয় জীবন না 😊,"একটা সুন্দর দৃশ্যের পর নাটক শেষ হয়, জীবন না 😊।","সিন - দৃশ্যের, হয় - হয়, না- না।"
b9tQhSmQjVM,Bongo Movies,2021-06-11T09:00:30Z,"Monpura | মনপুরা | Chanchal Chowdhury, Fazlur Rahman Babu, Farhana Mili | Bangla Movie",Entertainment,বাংলা মুভির মধ্যে মনে হয় এটাই সেরা মুভি নিজের অজান্তেই চোখে পানি চলে আসলো 😢😢২০২২,1,Code Switching,বাংলা চলচ্চিত্রের মধ্যে মনে হয় এটাই সেরা চলচ্চিত্র নিজের অজান্তেই চোখে পানি চলে আসলো 😢😢২০২২,বাংলা মুভির মধ্যে মনে হয় এটাই সেরা মুভি। নিজের অজান্তেই চোখে পানি চলে আসলো। 😢😢 ২০২২,"মনে হয় - মনে হয়, এটাই সেরা মুভি নিজের অজান্তেই চোখে পানি চলে আসলো 😢😢২০২২ - এটাই সেরা মুভি। নিজের অজান্তেই চোখে পানি চলে আসলো। 😢😢 ২০২২।"
jJvoVohT4Kg,Omor On Fire,2023-11-20T12:30:07Z,Tiktok The End | Bangla Funny Video | Omor On Fire | It's Omor |,Entertainment,ভাইরে ভাই ১ নং ইউটিউবার তুই ❤❤ তোমার ভিডিও দেখলে এমনিতেই মন খুলে হাসি পায়,1,Grammatical,ভাইরে ভাই ১ নং ইউটিউবার তুমি ❤❤ তোমার ভিডিও দেখলে এমনিতেই মন খুলে হাসি পায়,"ভাইরে ভাই, ১ নং ইউটিউবার তুই ❤❤। তোমার ভিডিও দেখলে এমনিতেই মন খুলে হাসি পায়।","Added a comma after ""ভাইরে ভাই"" to improve readability."
jV4gHJYIi34,BigganPiC,2023-02-15T08:00:19Z,পৃথিবীর কেন্দ্র Earth core and Earthquake waves explained in Bangla Ep 101,Miscellaneous,অসাধারণ একটা ভিডিও।  তবে টানেল তৈরি করার ব্যাপারে বিজ্ঞানীভাবে ভাবা উচিত।  স্বল্প সময়ে এত দূরত্ব তো অন্য কোনো ভাবে অতিক্রম করা সম্ভব নয়।,1,Spelling,অসাধারণ একটা ভিডিও।  তবে টানেল তৈরি করার ব্যাপারে বিজ্ঞানীভাবে ভাবা উচিত।  স্বল্প সময়ে এত দূরত্ব তো অন্য কোন ভাবে অতিক্রম করা সম্ভব নয়।,অসাধারণ একটি ভিডিও। তবে টানেল তৈরি করার ব্যাপারে বিজ্ঞানসম্মতভাবে ভাবা উচিত। স্বল্প সময়ে এত দূরত্ব তো অন্য কোনো ভাবে অতিক্রম করা সম্ভব নয়।,"একটা-একটি, বিজ্ঞানীভাবে-বিজ্ঞানসম্মতভাবে।"
JwsCMlfojmY,Rek Labib Agency,2023-11-23T17:45:42Z,একদিনের জন্য মেয়ে হলে কি করতেন? - Tawhid Afridi | Nowseen Sudha | Adda With REK | REK Labib Agency,Entertainment,তৌহিদ আফ্রিদি কিং ছিলো কিং আছে আর সবসময় কিং থাকবে❤❤❤👑👑,1,Code Switching,তৌহিদ আফ্রিদি রাজা ছিলো রাজা আছে আর সবসময় রাজা থাকবে❤❤❤👑👑,"তৌহিদ আফ্রিদি কিং ছিল, কিং আছে এবং সবসময় কিং থাকবে। ❤❤❤👑👑","ছিলো-ছিল, আর-এবং, সবসময়-সবসময়।"
y0AUADoXyGU,Fly Sports 24,2023-05-27T08:25:47Z,ভক্তের সাথে মুস্তাফিজের এ কেমন ব্যাবহার! মুহুর্তেই ভাইরাল | Mustafizur Rahman fan | bd cricket news,Sports,সবসময় মানুষে মনমানসিকতা টিক থাকে না,1,Spelling,সবসময় মানুষের  মনমানসিকতা ঠিক থাকে না,সবসময় মানুষের মনমানসিকতা ঠিক থাকে না।,"মানুষে - মানুষের, টিক - ঠিক।"
ZzBL2kwtLpo,94.4 JAGO FM,2018-07-14T03:07:51Z,পরীর দেশে মানুষ নিয়ে কি করে পরীরা | Bhoot Studio,Entertainment,আমার পরি দেখার খুব ইচ্ছে,1,Spelling,আমার পরী দেখার খুব ইচ্ছে,আমার পরী দেখার খুব ইচ্ছে।,পরি-পরী।
mhRqeR-9mYA,Channel i Classic,2022-11-13T09:00:24Z,হাবলংগের বাজারে | Hablonger Bazare | Humayun Ahmed | Shaon | Zahid Hasan | Mahfuz | Faruk | Ejajul,Entertainment,এমন নাটক আর কোন দিন কেহ বানাতে পারবে না,1,Spelling,এমন নাটক আর কোন দিন কেউ  বানাতে পারবে না,এমন নাটক আর কোনো দিন কেউ বানাতে পারবে না।,"কোন-কোনো, কেহ-কেউ।"
ackT142LlOQ,SOMOY TV,2022-11-02T16:35:00Z,ইতিহাসের ধনীদের সম্পদের আশেপাশেও নেই বর্তমান সময়ের ধনীরা | World's Richest | Somoy TV,News,ইতিহাসের  সেরা সুন্দরী  উপস্থাপিকা  ক্রাশ  খেয়েছি,1,Code Switching,ইতিহাসের  সেরা সুন্দরী  উপস্থাপিকা  প্রেমে পরেছি,ইতিহাসের সেরা সুন্দরী উপস্থাপিকার উপর ক্রাশ খেয়েছি।,"সুন্দরী উপস্থাপিকা - সুন্দরী উপস্থাপিকার, ক্রাশ  খেয়েছি - ক্রাশ খেয়েছি।"
PUawuoaXIo0,DBC NEWS,2023-10-30T12:01:53Z,"এক বধূ দুই স্বামী, অতপর ধরা | DBC NEWS",News,কোরআনের  বিদান অনুযায়ী   দেশ চলেই এই রুকুম হয়তো  না,1,Spelling,কোরআনের  বিধান অনুযায়ী   দেশ চলেই এই রকম হয়তো  না,কোরআনের বিধান অনুযায়ী দেশ চললে এই রকম হত না।,"বিদান-বিধান, চলেই-চললে, রুকুম-রকম, হয়তো-হত।"
vkwZ_7SbKHI,ATN Bangla News,2023-12-17T13:04:24Z,"ড্রাগন ফলে সত্যিই কি বিষ, আসলে কি খাচ্ছি আমরা ? Dragon Fruit | ATN Bangla",News,আগে আমি অনেক খেতাম। সেগুলো সাইজে ছোট ছিল।এইগুলো অস্বাভাবিক বড়। তাই আর খাওয়া হয় না। ধন্যবাদ শেরে বাংলা কৃষি বিশ্ববিদ্যালয় স্যার কে সত্যি কথা বলার জন্য।,1,Code Switching,আগে আমি অনেক খেতাম। সেগুলো আকারে ছোট ছিল।এইগুলো অস্বাভাবিক বড়। তাই আর খাওয়া হয় না। ধন্যবাদ শেরে বাংলা কৃষি বিশ্ববিদ্যালয় স্যার কে সত্যি কথা বলার জন্য।,আগে আমি অনেক খেতাম। সেগুলো সাইজে ছোট ছিল। এইগুলো অস্বাভাবিক বড়। তাই আর খাওয়া হয় না। ধন্যবাদ শেরে বাংলা কৃষি বিশ্ববিদ্যালয় স্যারকে সত্যি কথা বলার জন্য।,"এইগুলো-এইগুলো, বড়-বড়, খাওয়া-খাওয়া, স্যার কে-স্যারকে।"
hVvOPpXbyS4,T Sports,2022-06-24T04:00:30Z,মালয়েশিয়াকে দেয়া বাংলার মেয়েদের ৬ টি দুর্দান্ত গোল! | Bangladesh vs Malaysia | T Sports,Sports,অসাধারণ  খেলছে  বাংলাদেশ  টিম শুভ কামনা রইলো,1,Spelling,অসাধারণ  খেলছে  বাংলাদেশ  দল শুভ কামনা রইলো,"অসাধারণ খেলছে বাংলাদেশ টিম, শুভ কামনা রইল।",রইলো-রইল।
GK9HmMAQnao,Family Entertainment Bd,2023-10-06T08:00:13Z,জ্বিনের ডেঙ্গু | Desi Dengue | Bangla Funny Video | Family Entertainment bd | Desi Cid |,Entertainment,বেষ্ট একটা কনটেন্ট সামাজিক সচেতনতা বৃদ্ধির জন্য মোটামুটি ভালো হবে,1,Code Switching,শ্রেষ্ঠ একটা কনটেন্ট সামাজিক সচেতনতা বৃদ্ধির জন্য মোটামুটি ভালো হবে,একটি ভালো কনটেন্ট সামাজিক সচেতনতা বৃদ্ধির জন্য মোটামুটি ভালো হবে।,বেষ্ট-একটি ভালো।
bs9ByjID7Uc,CD PLUS Movies,2019-12-31T07:56:00Z,ডিপজলের সেরা ঐতিহাসিক ডায়লগ গুলো | Dipjol | Best Movie Scenes 2019,Entertainment,এই রকম নায়ক বাংলা ছবিতে আর কোনোদিন পাবনা,1,Spelling,এই রকম নায়ক বাংলা ছবিতে আর কোনোদিন পাব না,এই রকম নায়ক বাংলা ছবিতে আর কোনোদিন পাব না।,পাবনা-পাব না।
z0gRDtb-Z9w,Dangguli Drama,2023-06-29T14:15:08Z,Jor Jar Premika Tar | Eid Natok | Chashi | Bacchu | Pavel | Shakila | Sinthia | New Bangla Natok2023,Entertainment,"তবে জোর জার প্রেমিকা তার কথা টা না বলে,,টাকা যার প্রেমিক তার বল্লে ভাল হত,,মেয়েরা টাকা দেখে পুরুষ বদলায়💔💔",1,Spelling,"তবে জোর যার প্রেমিকা তার কথা টা না বলে,,টাকা যার প্রেমিক তার বললে ভাল হতো,,মেয়েরা টাকা দেখে পুরুষ বদলায়💔💔","তবে জোর যার প্রেমিকা তার কথাটা না বলে, টাকা যার প্রেমিক তার বললে ভালো হত, মেয়েরা টাকা দেখে পুরুষ বদলায় 💔💔।","জার-যার, কথা টা-কথাটা, বল্লে-বললে, বল্লে-বললে, হত,-হত,।-।"
S5gcMwh8ayI,Anupam Movie Songs,2018-05-21T09:03:39Z,Bhalobasbo Basbo Re | ভালোবাসবো বাসবো রে বন্ধু | Riaz & Purnima | Hridoyer Kotha,Entertainment,"আমি হাবিবের কিছু গান নিয়মিত শুনি,তার মধ্যে এই গানটা অন্য রকম অনুভুতির ছোঁয়া দেয় 🤗🤗🤗",1,Spelling,"আমি হাবিবের কিছু গান নিয়মিত শুনি,তার মধ্যে এই গানটা অন্য রকম অনুভূতির ছোঁয়া দেয় 🤗🤗🤗","আমি হাবিবের কিছু গান নিয়মিত শুনি, তার মধ্যে এই গানটা অন্যরকম অনুভূতির ছোঁয়া দেয়।","তার-তাদের, অন্য রকম-অন্যরকম।"
mw4WHiKsowg,Protidiner Bangladesh,2023-09-13T06:57:56Z,মিরপুরের ভাইরাল হাসান মামার চুইঝাল | Mirpur Street Food | Hasan Mamar Biriyani,Miscellanous,আপনাদের ভিডিও দেখে খেয়ে আসছি কিন্তু খাবারটা অতটা মজা না জাল শুধু😡😡😡,1,Spelling,আপনাদের ভিডিও দেখে খেয়ে আসছি কিন্তু খাবারটা অতটা মজা না ঝাল শুধু😡😡😡,"আপনাদের ভিডিও দেখে খেতে এসেছি কিন্তু খাবারটা অতটা মজা না, ঝাল শুধু 😡😡😡।","খেয়ে আসছি-খেতে এসেছি, জাল-ঝাল।"
ANgPUd_LWNM,SOMOY TV,2021-01-10T22:46:05Z,শখে গাঁজা চাষ করে খেলেন ধরা | Cannabis | Somoy TV,News,"আমিতো কমেন্ট পরেই অবাক,, শান্তিতে একটু গাঁজা খাবে তা আার হলোনা 🤑😂😂",1,Spelling,"আমিতো কমেন্ট পরেই অবাক,, শান্তিতে একটু গাঁজা খাবে তা আর হলো না 🤑😂😂","আমি তো কমেন্ট পড়েই অবাক, শান্তিতে একটু গাঁজা খাবে, তা আর হলো না। 🤑😂😂","পরেই-পড়েই, আার-আর।"
tVA91-ZSn1k,CINEMAWALA,2023-06-30T13:05:01Z,Agomon | EID Special | Full Drama | Tawsif Mahbub | Tasnia Farin | M M Kamal Raz | Cinemawala,Entertainment,এরই নাম নাটক ।পুরো দলকে ধন্যবাদ। এই রকম মানবিক মূল্যবোধ সম্পন্ন নাটক এর আসায় রইলাম । ইন্ডিয়া থেকে।,1,Spelling,এরই নাম নাটক ।পুরো দলকে ধন্যবাদ। এই রকম মানবিক মূল্যবোধ সম্পন্ন নাটক এর আশায় রইলাম । ইন্ডিয়া থেকে।,এটির/এরই নাম নাটক। পুরো দলকে ধন্যবাদ। এই রকম মানবিক মূল্যবোধ সম্পন্ন নাটকের আশায় রইলাম। ইন্ডিয়া থেকে।,"এরই-এটির/এরই, রকম-রকম, এর-এর, আসায়-আশায়, ইন্ডিয়া-ইন্ডিয়া।"
cBRd2Uo9-sc,TeleBangla,2022-06-13T03:06:43Z,জা‌য়ে‌দের প্রতি মৌসুমীর দুর্বলতার রহস‌্য ফাস কর‌লেন অ‌ভি‌নেত্রী বেবী,Entertainment,"স্পষ্টবাদী, সোজাসাপ্টা কথা বলার জন্য বেবী আপাকে ধন্যবাদ জানালাম পাবলিকের পক্ষ থেকে।",1,Code Switching,"স্পষ্টবাদী, সোজাসাপ্টা কথা বলার জন্য বেবী আপাকে ধন্যবাদ জানালাম জনগণের পক্ষ থেকে।","স্পষ্টবাদী, সোজাসাপ্টা কথা বলার জন্য বেবী আপাকে পাবলিকের পক্ষ থেকে ধন্যবাদ জানালাম।",পাবলিকের পক্ষ থেকে - পাবলিকের পক্ষ থেকে।
lN4vbH9FGKY,Anupam Movie Songs,2021-02-23T14:00:49Z,Porena Chokher Polok | পড়েনা চোখের পলক | Riaz & Ravina |  Andrew | Praner Cheye Priyo | Anupam,Entertainment ,২০২৩ সালে এই গান শুনতে আসা মানুহ গুলোৰ ৰুচি সতিই অনেক ভালো 🥰👍,1,Spelling,২০২৩ সালে এই গান শুনতে আসা মানুহ গুলোর রুচি সতিই অনেক ভালো 🥰👍,২০২৩ সালে এই গান শুনতে আসা মানুষগুলোর রুচি সত্যিই অনেক ভালো 🥰👍,"মানুহ-মানুষ, গুলোৰ-গুলোর, সতিই-সত্যিই।"
y0AUADoXyGU,Fly Sports 24,2023-05-27T08:25:47Z,ভক্তের সাথে মুস্তাফিজের এ কেমন ব্যাবহার! মুহুর্তেই ভাইরাল | Mustafizur Rahman fan | bd cricket news,Sports,ও তো পৃথিবীর সব থেকে ছোট লোক তাই মানুষটির সাথে এমন আচরন করেছে 😡😡😡😡😡🤬🤬🤬🤬🤬🤬,1,Spelling,ও তো পৃথিবীর সব থেকে ছোট লোক তাই মানুষটির সাথে এমন আচরণ করেছে 😡😡😡😡😡🤬🤬🤬🤬🤬🤬,"সে তো পৃথিবীর সব থেকে ছোট লোক, তাই মানুষটির সাথে এমন আচরণ করেছে। 😡😡😡😡😡🤬🤬🤬🤬🤬🤬","ও - সে, আচরন - আচরণ।"
Ue6tCroTKsY,Baseera,2021-12-11T02:35:35Z,শ্রেষ্ঠ মানুষেরা - [পর্ব ১৮] - মুসা (আঃ) (মাদিয়ানের অধ্যায়),Miscellaneous,"যেভাবে আয়াতটা তিলাওয়াত এর মাধ্যমে শেষ করলেন🙂🙂,,,,,,,,,আল্লাহ সাক্ষী,,,,,আমি হাল্কা কেপে উঠেছি",1,Spelling,"যেভাবে আয়াতটা তিলাওয়াত এর মাধ্যমে শেষ করলেন🙂🙂,,,,,,,,,আল্লাহ সাক্ষী,,,,,আমি হাল্কা কেঁপে উঠেছি","যেভাবে আয়াতটা তিলাওয়াতের মাধ্যমে শেষ করলেন, আল্লাহ সাক্ষী, আমি হালকা কেঁপে উঠেছি।","এর-এর/এর, হাল্কা-হালকা, কেপে-কেঁপে।"
IcozyP87sEA,G Series Bangla Natok,2023-07-18T13:04:31Z,Notun Bou | নতুন বউ | Natok | Apurba | Sabila Nur | Rubel Hasan | New Natok 2023,Entertainment,বর্তমানের মেয়েদের চয়েস বাস্তবেও এমন😅,1,Code Switching,বর্তমানের মেয়েদের পছন্দ বাস্তবেও এমন😅,বর্তমানের মেয়েদের চয়েস বাস্তবেও এমন।,No changes needed.
7QHR16rEt3E,Laser Vision,2017-12-14T14:34:51Z,"Guerrilla | Bangla Movie |  Joya Ahsan, Ferdous | Nasiruddin Yousuff |",Entertainment,"এই ছবির শুটিং আমি দেখেছি, আমার বাড়ির কাছে পার্বতীপুর এ এই ছবির শুটিং হয়েছে...🙂🙂🙂🙂",1,Code Switching,"এই ছবির শুটিং আমি দেখেছি, আমার বাড়ির কাছে পার্বতীপুর এ এই ছবির শুটিং হয়েছে...🙂🙂🙂🙂",এই ছবির শুটিং আমি দেখেছি। আমার বাড়ির কাছে পার্বতীপুরে এই ছবির শুটিং হয়েছে।,পার্বতীপুর এ-পার্বতীপুরে।
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,২০২৩ এসেও যারা এই মুভি দেখেছেন তারা আসলে খাটি মনের মানুষ 🥰🥰,1,Multiple Errors,২০২৩ এসেও যারা এই চলচ্চিত্র দেখেছেন তারা আসলে খাঁটি মনের মানুষ 🥰🥰,"২০২৩ এসেও যারা এই মুভি দেখেছেন, তারা আসলে খাঁটি মনের মানুষ। 🥰🥰","খাটি-খাঁটি, মনের মানুষ 🥰🥰-মনের মানুষ। 🥰🥰"
hp2IWAT6TGs,Channel 24,2023-11-16T02:57:33Z,তফসিল ঘোষণা; কি বলছেন সাধারণ মানুষ | Election Commission | Election 2024 | Tofshil Ghosona,News,তত্ত্ববদায়ক সরকারের  আধীনে নির্বাচন চাই❤এই নির্বাচন পাঁচ বছর না পনেরো বছর পর হলেও চলে সুষ্ঠু নির্বাচন চাই,1,Spelling,তত্ত্ববদায়ক সরকারের  আধীনে নির্বাচন চাই❤এই নির্বাচন পাঁচ বছর না পনেরো বছর পর হলেও চলে সুষ্ঠ নির্বাচন চাই,"তত্ত্বাবধায়ক সরকারের অধীনে নির্বাচন চাই। এই নির্বাচন পাঁচ বছর না পনেরো বছর পর হলেও, সুষ্ঠু নির্বাচন চাই।","তত্ত্ববদায়ক - তত্ত্বাবধায়ক, আধীনে - অধীনে, ❤এই - এই, চলে- সুষ্ঠু।"
UTwn1ikTy_M,Baseera,2022-03-10T12:00:10Z,শ্রেষ্ঠ মানুষেরা - [পর্ব ১৯] - মুসা (আঃ) (আল্লাহ্‌র সাথে কথোপকথন),Miscellaneous,আল্লাহ সবার মনের আশা পুরুন করুক আমিন ❤,1,Spelling,আল্লাহ সবার মনের আশা পূরুন করুক আমিন ❤,"আল্লাহ সবার মনের আশা পূরণ করুন, আমিন।","পুরুন-পূরণ, করুক-করুন, added comma after করুন।"
62d6PfZxky0,Bangla Bhuter Golpo,2023-01-16T13:00:48Z,Bhuter Cartoon - Railway Station at 2am Night (True Story) Train Horror Story | Bangla Bhuter Golpo,Entertainment ,কথা জুড়ে  বল্লে ভালো  হতো 🥰🥰🥰,1,Spelling,কথা জুড়ে  বললে ভালো  হতো 🥰🥰🥰,কথা জুড়ে বললে ভালো হতো।,বল্লে-বললে।
lsUMKxm_VJ8,Unknown Fact BD,2020-06-09T13:37:07Z,হৃদয় ছুঁয়ে যাওয়া ৭টি সেরা ইমোশনাল বিজ্ঞাপন | Top 7 Most Emotional Bangladesh Ads Compilation | HD,Entertainment,২০২৩ এ এসে আবার রিদয় জুড়িয়ে গেল 💝,1,Spelling,২০২৩ এ এসে আবার হৃদয় জুড়িয়ে গেল 💝,২০২৩ এ এসে আবার হৃদয় জুড়িয়ে গেল 💝,রিদয়-হৃদয়
eTb-0ONz1HU,TeleBangla,2020-05-29T08:30:06Z,চিত্র নায়িকা আঁচল এর কথা শুনে ব্যহুশ হলাম | আপনারা ঠিক থাকলেই চলবে | TeleBangla,Entertainment,একন আর মানুষ পাগল নাই একন মসজিদে নামাজ পড়তে শিকচে,1,Spelling,একন আর মানুষ পাগল নাই একন মসজিদে নামাজ পড়তে শিখেছে,"এখন আর মানুষ পাগল নাই, এখন মসজিদে নামাজ পড়তে শিখছে।","একন-এখন, শিকচে-শিখছে।"
xjYsy_WLUGc,Channel 24,2023-07-23T15:19:36Z,ডিবি হারুনের প্রশংসা করলেন হিরো আলম | Hero Alom | DB Police | Channel 24,News,হিরো আলম স্যার বললেন এসপি হারুন যাক দেশটার উন্নতি হইছে অনেক 😂😂,1,Spelling,হিরো আলম স্যার বললেন এসপি হারুন যাক দেশটার উন্নতি হয়েছে অনেক 😂😂,"হিরো আলম স্যার বললেন, এসপি হারুন যাক, দেশটার উন্নতি হয়েছে অনেক। 😂😂","বললেন এসপি হারুন যাক দেশটার - বললেন, এসপি হারুন যাক, দেশটার, হইছে-হয়েছে।"
A-KmWbkl-Vg,Rtv Entertainment,2019-04-10T08:18:13Z,"Amr Biyer Kabiner Taka Sakib Ke Maf kore Dilam | Apu Biswas, Shakib Khan Divorced | Ebong purnima",Entertainment,ইসলাম ধর্ম ত্যাগ করোনা বোন নিশচয় অাললাহ অাপনাকে সাহায্য করবে,1,Spelling,ইসলাম ধর্ম ত্যাগ করোনা বোন নিশ্চয় আল্লাহ আপনাকে সাহায্য করবে,"ইসলাম ধর্ম ত্যাগ করো না বোন, নিশ্চয়ই আল্লাহ আপনাকে সাহায্য করবেন।","করোনা-করো না, নিশচয়-নিশ্চয়, অাললাহ-আল্লাহ, অাপনাকে-আপনাকে, করবে-করবেন।"
UXyuBZ6bW_o,Desh TV News,2023-02-11T15:18:08Z,নারী ও উঠতি বয়সী মেয়েদের টার্গেট করতো দারাজের ডেলিভারিম্যান | DARAZ Delivery Man | Desh TV News,News,সিঙ্গাপুর আছি। এই দেশে যদি কারো ফোনে কারো নগ্ন ছবি থাকে হোক বা নিজের বা অন্য কারো।তার মিনিমাম দুই বছরের জেল হয়। এই দেশে তো কারো ছবি ভাইরাল হয় না।,1,Code Switching,সিঙ্গাপুর আছি। এই দেশে যদি কারো ফোনে কারো নগ্ন ছবি থাকে হোক বা নিজের বা অন্য কারো।তার কমপক্ষে দুই বছরের জেল হয়। এই দেশে তো কারো ছবি ভাইরাল হয় না।,"সিঙ্গাপুরে আছি। এই দেশে যদি কারো ফোনে কারো নগ্ন ছবি থাকে, হোক সেটা নিজের বা অন্য কারো, তার মিনিমাম দুই বছরের জেল হয়। এই দেশে তো কারো ছবি ভাইরাল হয় না।","আছি-সিঙ্গাপুরে আছি, add 'সিঙ্গাপুরে' to make it contextually accurate; কারো ফোনে কারো নগ্ন ছবি থাকে হোক বা নিজের বা অন্য কারো- কারো ফোনে কারো নগ্ন ছবি থাকে, হোক সেটা নিজের বা অন্য কারো, Added comma for better readability; তার মিনিমাম দুই বছরের জেল হয়-তার মিনিমাম দুই বছরের জেল হয়, হয়-হয়"
2z8Nhs0Qq4E,Open T School,2022-12-14T13:05:13Z,কে ছিলেন জিয়াউর রহমান | Who was Ziaur Rahman | Biography | Information |,Miscellaneous,"শহীদ জিয়ার আলো ঘরে ঘরে জ্বালো ,  জিয়ার সৈনিক এক হও দেশ গড়ো",1,Spelling,"শহীদ জিয়ার আলো ঘরে ঘরে জ্বালো ,  জিয়ার সৈনিক এক হও দেশ গড়ো","শহীদ জিয়ার আলো ঘরে ঘরে জ্বালো, জিয়ার সৈনিক এক হও দেশ গড়ো।",No changes needed.
90AHjsAARgo,BN Happiness,2022-10-05T09:11:56Z,বাংলাদেশ জাতীয় চিড়িয়াখানা মিরপুর। Bangladesh national zoo .,Miscellaneous,কত নাম্বার সেক্টর অবস্থিত চিড়িখানা মিরপুর,1,Multiple Errors,কত নম্বর সেক্টরে অবস্থিত চিড়িয়াখানা মিরপুর,চিড়িয়াখানা মিরপুর কত নাম্বার সেক্টরে অবস্থিত?,"Word order rearrangement: ""কত নাম্বার সেক্টর অবস্থিত চিড়িখানা মিরপুর"" - ""চিড়িয়াখানা মিরপুর কত নাম্বার সেক্টরে অবস্থিত?"" to improve sentence flow and clarity."
