Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,Error,Category,Correct Form,corrected_text,generated_reason
frU9Y7fgXh8,Rtv News,2023-06-06T18:00:26Z,"ট্রাকে ট্রাকে ঢুকছে পেঁয়াজ, ধরা অসাধু সিন্ডিকেট | Onion imports | Rtv News",News,সঠিক সিদ্ধানন্ত নিয়েছে কৃষি মন্ত্রী।ধন্যবাদ,1,Spelling,সঠিক সিদ্ধান্ত নিয়েছে কৃষি মন্ত্রী।ধন্যবাদ,সঠিক সিদ্ধান্ত নিয়েছে কৃষিমন্ত্রী। ধন্যবাদ।,"সিদ্ধানন্ত - সিদ্ধান্ত, কৃষি মন্ত্রী-কৃষিমন্ত্রী।"
fUWzdzBubYU,Ki Keno Kivabe,2023-05-18T16:45:01Z,ইমরান খান কেন গ্রেফতার হয়েছিলেন ?,Politics,এতদিন কই ছিলেন ভাই। আর কালো পিঁপড়া তে ভিডিও আপলোড করেব না কেন,1,Spelling,এতদিন কই ছিলেন ভাই। আর কালো পিঁপড়া তে ভিডিও আপলোড করবে না কেন,এতদিন কোথায় ছিলেন ভাই? আর কালো পিঁপড়াতে ভিডিও আপলোড করবেন না কেন?,"কই-কোথায়, তে-তে/তে-এ, করেব-করবেন।"
RVEf9Cv_S7I,Ekattor TV,2023-07-19T13:59:41Z,যমুনা যেন গিলে খেতে চাইছে তাজমহলকে ! | Tajmahal | India | Ekattor TV,News,ভারতে অনেক পাপ হয়েছে তাই আল্লাহ পাক রব্বুল আলামীন এই পাপকে দুইয়ে মুছে দেওয়ার জন্য এই বন্যার পানি দিয়েছেন।আমরা সবাই মিলে আল্লাহপাকের শুকরিয়া আদায় করি। আলহামদুলিল্লাহ আল্লাহ আকবার আল্লাহ মহান 👌👌👌👌 আর এই পানি আমাদের বাংলাদেশের প্রবেশ করবে না এটা শুধু india দের জন্য।,1,Spelling,ভারতে অনেক পাপ হয়েছে তাই আল্লাহ পাক রব্বুল আলামীন এই পাপকে ধুইয়ে মুছে দেওয়ার জন্য এই বন্যার পানি দিয়েছেন।আমরা সবাই মিলে আল্লাহপাকের শুকরিয়া আদায় করি। আলহামদুলিল্লাহ আল্লাহ আকবার আল্লাহ মহান 👌👌👌👌 আর এই পানি আমাদের বাংলাদেশের প্রবেশ করবে না এটা শুধু india দের জন্য।,"ভারতে অনেক পাপ হয়েছে, তাই আল্লাহ্‌ পাক রব্বুল আলামীন এই পাপকে ধুয়ে/ধুয়ে-মুছে দেওয়ার জন্য এই বন্যার পানি দিয়েছেন। আমরা সবাই মিলে আল্লাহ্‌পাকের শুকরিয়া আদায় করি। আলহামদুলিল্লাহ, আল্লাহু আকবার, আল্লাহ মহান। আর এই পানি আমাদের বাংলাদেশে প্রবেশ করবে না, এটা শুধু ইন্ডিয়ার/ভারতীয়দের জন্য।","হয়েছে - হয়েছে, তাই - তাই, দুইয়ে - ধুয়ে/ধুয়ে-মুছে, দিয়েছেন - দিয়েছেন, আল্লাহপাকের - আল্লাহ্‌পাকের, india দের - ইন্ডিয়ার/ভারতীয়দের।"
s_r25o0F1Hk,Ekattor TV,2023-06-08T08:00:19Z,ডলারকে বাদ দেয়ার জন্য কি কি চেষ্টা করে যাচ্ছে ব্রিকস জোট ? | Dollar | News | Ekattor TV,News,ডলার থেকে আমাদের বের হওয়ার উচিৎ 😊,1,Spelling,ডলার থেকে আমাদের বের হওয়ার উচিত 😊,ডলার থেকে আমাদের বেরিয়ে আসা উচিত।,"বের হওয়ার - বেরিয়ে আসা, উচিৎ - উচিত।"
1vvPhwnSTFY,Dhruba Clips,2019-09-10T14:12:09Z,ঘাড়ত্যাড়া বাড়িওয়ালা | Desi Bariwala | Bangla Funny Video | Family Entertainment bd | Desi Cid |,Entertainment,অনেক অপেক্ষায় থাকি আপনাদের বিডিও জন্য বিনোদন পাওয়ার জন্য যত দ্রুত সম্ভব বিডিও আপলোড দিয়েন,1,Multiple Errors,অনেক অপেক্ষায় থাকি আপনাদের ভিডিওর জন্য বিনোদন পাওয়ার জন্য যত দ্রুত সম্ভব ভিডিও আপলোড দিয়েন,"অনেক অপেক্ষায় থাকি আপনাদের ভিডিওর জন্য, বিনোদন পাওয়ার জন্য যত দ্রুত সম্ভব ভিডিও আপলোড দিয়েন।","বিডিও-ভিডিওর, বিডিও-ভিডিও।"
IKzSe9AykqE,Desh TV News,2023-09-20T08:00:07Z,৭ বছরেই শত কোটি টাকার মালিক উপজেলা ছাত্রলীগের এই সভাপতি! | BSL Leader | Savar Upazila | Desh TV,News,এটাই হচ্ছে আমলীগের আসল চরিত্র,1,Spelling,এটাই হচ্ছে আওয়ামী লীগের আসল চরিত্র,এটাই হল/হচ্ছে আওয়ামী লীগের আসল চরিত্র।,"আমলীগ-আওয়ামী লীগ, হচ্ছে-হল/হচ্ছে।"
clNyNA890_I,KES TV,2023-10-31T14:23:24Z,অপু বিশ্বাসের অনুষ্ঠান চলাকালীন হঠাত লাইভে বুবলি। পানি চাইলেন অপু। Apu Biswas Shakib Khan Bubly JOY,Miscellanous,"বুবলিকে তো গিন্না করে অপু বিশ্বাস তাহলে শাকিব খান কে ও তো গিন্না করা উচিত,, তারপরে ও তো শাকিবের সাথে থাকে।।আর শাকিব ও তো অপুর কত দোষ দিছিলো,, সে অন্য জনার সাথে কি করে,,, এখন শাকিব ভালো হয়ে গেছে।।। আর শাকিব হলো আসল দোষী।।।",1,Spelling,"বুবলিকে তো ঘৃণা করে অপু বিশ্বাস তাহলে শাকিব খান কে ও তো ঘৃণা করা উচিত,, তারপরে ও তো শাকিবের সাথে থাকে।।আর শাকিব ও তো অপুর কত দোষ দিছিলো,, সে অন্য জনার সাথে কি করে,,, এখন শাকিব ভালো হয়ে গেছে।।। আর শাকিব হলো আসল দোষী।।।","বুবলিকে যদি ঘৃণা করে অপু বিশ্বাস, তাহলে শাকিব খানকে ও ঘৃণা করা উচিত। তারপরেও সে শাকিবের সাথে থাকে। আর শাকিবও তো অপুর কত দোষ দিয়েছিল, সে অন্যজনের সাথে কী করে, এখন শাকিব ভালো হয়ে গেছে। আর শাকিবই হলো আসল দোষী।","গিন্না-ঘৃণা, করে অপু বিশ্বাস তাহলে - যদি ঘৃণা করে অপু বিশ্বাস, কে ও তো গিন্না করা উচিত,, - খানকে ও ঘৃণা করা উচিত, তারপরে ও তো শাকিবের সাথে থাকে।। - তারপরেও সে শাকিবের সাথে থাকে, জনার-জনের, কি করে,, - কী করে, দোষ দিছিলো,, - দোষ দিয়েছিল, দোষী।।। - দোষী।"
ZzBL2kwtLpo,94.4 JAGO FM,2018-07-14T03:07:51Z,পরীর দেশে মানুষ নিয়ে কি করে পরীরা | Bhoot Studio,Entertainment,পুরাই গল্প দেখে কপি করে বলছে 🙄,1,Code Switching,পুরাই গল্প দেখে নকল করে বলছে 🙄,পুরোটাই গল্প দেখে কপি করে বলছে।,পুরাই - পুরোটাই।
MuS4sBHHJEQ,HTS Tv Bangla,2023-03-24T13:00:13Z,মুক্তিযুদ্ধের পরে ৯৩ হাজার পাকিস্তানি বন্দীর ভাগ্যে কি ঘটেছিলো? Events after the liberation war |,Miscellaneous,আঁখু খুলকে দেখ লাও আবি বাংগালকা আদমি কাংগাল নেহি হায়। আলহামদুলিল্লাহ,1,Code Switching,চোখ খুলে দেখে নেও এখনো বাংলার মানুষ কাঙাল হয় নাই। আলহামদুলিল্লাহ,"আঁখি খুলকে দেখলো, আভি বাঙ্গালকা আদমি কাঙাল নেহি হ্যায়। আলহামদুলিল্লাহ।","আঁখু-আঁখি, খুলকে দেখ লাও-খুলকে দেখলো, কাংগাল-কাঙাল, হায়-হ্যায়।"
g1z4q6QBXK0,Search of Mystery,2023-09-15T12:00:10Z,এতো তরুণ দেশ ছাড়তে বাধ্য হচ্ছে কেন? । Brain Drain,Miscellanous,বাংলাদেশ উন্নয়নশীল দেশ হইলে আজ আমি বাংলাদেশ ছেড়ে যাইতাম না,1,Spelling,বাংলাদেশ উন্নয়নশীল দেশ হইলে আজ আমি বাংলাদেশ ছেড়ে যেতাম না,"যদি বাংলাদেশ উন্নয়নশীল দেশ না হতো, তাহলে আজ আমি বাংলাদেশ ছেড়ে যেতাম।","হইলে-হতো, উন্নয়নশীল দেশ হইলে-উন্নয়নশীল দেশ না হতো, যাইতাম না- যেতাম।"
nwColGRLRew,Bongo,2023-11-17T08:00:09Z,GPL | Bangla Telefilm 2023 | Shamim Hasan Sarkar | Faria Shahrin | Zibon | Shahid Un Nabi,Entertainment,শামীম ভাই ও ফারিয়া আপু জুটি বেঁধে নাটকটা ফাটাফাটি সবার অভিনয় দারুন ছিল!,1,Spelling,শামীম ভাই ও ফারিয়া আপু জুটি বেঁধে নাটকটা ফাটাফাটি সবার অভিনয় দারুণ ছিল!,"শামীম ভাই ও ফারিয়া আপু জুটি বেঁধেছে, নাটকটা ফাটাফাটি, সবার অভিনয় দারুণ ছিল!","বেঁধে-বেঁধেছে, ছিল-ছিল।"
ovt3O9NUuC4,Maasranga News,2021-10-05T13:00:25Z,হঠাৎ মন্ত্রীকে সামনে পেয়ে আনসার সদস্যদের দালালীর অভিযোগ করেন এক যুবক | Maasranga News,Politics,মন্ত্রীরা এভাবে জনগণের কাছে এলে বুঝত কত ভোগান্তি আমাদের।,1,Spelling,মন্ত্রীরা এভাবে জনগণের কাছে এলে বুঝতো কত ভোগান্তি আমাদের।,মন্ত্রীরা এভাবে জনগণের কাছে এলে বুঝতেন আমাদের কত ভোগান্তি।,"বুঝত - বুঝতেন, কত ভোগান্তি আমাদের - আমাদের কত ভোগান্তি।"
kITxvmWBFek,Film Park BD,2018-12-12T04:03:43Z,Mukti Ekattur | Shortfilm Based on Libration war of Bangladesh against Pakistan | 1971 | FilmPark,Entertainment,"খুব ভালো কাজ হয়েছে। যার যার জায়গা থেকে তাদের সেরা অভিনয়টা দারুণ লেগেছে। সাদাত সাব্বির এর রাজাকার চরিত্রায়ন বেশ, আর শহীদের লাশ নিয়ে ফেরার সময় নৌকায় ছিন্নমূল এর করুণ কান্না বড্ড বুকে লেগেছে। মুক্তি একটি দারুণ কাজ হয়েছে।",1,Spelling,"খুব ভালো কাজ হয়েছে। যার যার জায়গা থেকে তাদের সেরা অভিনয়টা দারুণ লেগেছে। সাদাত সাব্বির এর রাজাকার চরিত্রায়ণ বেশ, আর শহীদের লাশ নিয়ে ফেরার সময় নৌকায় ছিন্নমূল এর করুণ কান্না বড্ড বুকে লেগেছে। মুক্তি একটি দারুণ কাজ হয়েছে।","খুব ভালো কাজ হয়েছে। যার যার জায়গা থেকে তাদের সেরা অভিনয়টা দারুণ লেগেছে। সাদাত সাব্বিরের রাজাকার চরিত্রায়ন বেশ, আর শহীদের লাশ নিয়ে ফেরার সময় নৌকায় ছিন্নমূলের করুণ কান্না বড্ড বুকে লেগেছে। মুক্তি একটি দারুণ কাজ হয়েছে।","সাব্বির এর-সাব্বিরের, ছিন্নমূল -ছিন্নমূলের।"
cNLTHbY1Ndk,Eagle Movies,2017-12-09T10:37:15Z,Golapi Ekhon Traine | Bangla Full Movie | Farooque | Bobita | Tarana Halim | ATM Shamsuzzaman,Entertainment ,"এত সুন্দর জীবন্ত কাহিনী এইসব ফিলমেই পাওয়া যায় ,আমরা এই জীবন্ত কাহিনী রেখে কি রকম সাধারণ ফিল্ম দেখি,এই সব জীবন্ত ফিল্ম দেখলে জীবনের সত্যিটা জানা যায়,ধন্যবাদ তাকে যিনি এই ফিল্ম টা বানিয়েছেন",1,Multiple Errors,"এত সুন্দর জীবন্ত কাহিনি এইসব চলচ্চিত্রেই পাওয়া যায় ,আমরা এই জীবন্ত কাহিনি রেখে কি রকম সাধারণ চলচ্চিত্র দেখি,এই সব জীবন্ত চলচ্চিত্র দেখলে জীবনের সত্যিটা জানা যায়,ধন্যবাদ তাকে যিনি এই চলচ্চিত্র টা বানিয়েছেন",এত সুন্দর জীবন্ত কাহিনী এইসব ফিল্মেই পাওয়া যায়। আমরা এই জীবন্ত কাহিনী রেখে কি রকম সাধারণ ফিল্ম দেখি? এই সব জীবন্ত ফিল্ম দেখলে জীবনের সত্যিটা জানা যায়। ধন্যবাদ তাঁকে যিনি এই ফিল্মটা বানিয়েছেন।,"ফিলমেই-ফিল্মেই, ফিল্ম-ফিল্ম, ফিল্ম-ফিল্ম, ফিল্মটা-ফিল্মটা।"
dxWk6u6nVQ0,Channel 24,2020-08-04T15:05:37Z,সেলুনের কারিগর থেকে টিকটকে 'অপু ভাই' হয়ে ওঠার গল্প,Entertainment,মাননীয় প্রধানমন্ত্রীর কাছে আমার একটি আবেদন টিকটক লাইক সফটওয়্যার ব্যান করে দেওয়া হোক 🙏🙏🙏,1,Code Switching,মাননীয় প্রধানমন্ত্রীর কাছে আমার একটি আবেদন টিকটক লাইক সফটওয়্যার নিষদ্ধ করে দেওয়া হোক 🙏🙏🙏,"মাননীয় প্রধানমন্ত্রীর কাছে আমার একটি আবেদন, টিকটক লাইক সফটওয়্যার ব্যান করে দেওয়া হোক। 🙏🙏🙏","একটি আবেদন টিকটক - একটি আবেদন, টিকটক."
zcT200nD-zk,Bangla Animation Golpo,2023-05-30T07:00:07Z,পঁচা পুকুরে মাছ ধরা | Bangla Cartoon | Thakurmar Jhuli jemon | AFX Animation,Entertainment,I am present the 23 ছোটদের মত দেখি কাটুন নাই হিংসা নাই কিছু সবার সাতে থাকি মিলে মিসি।থেকো যদি কেউ আমার মত লাইক দিয়ে যেও বুজবো আছো অনেক আমার মত,1,Spelling,I am present the 23 ছোটদের মত দেখি কার্টুন নাই হিংসা নাই কিছু সবার সাথে থাকি মিলে মিশে।থেকো যদি কেউ আমার মত লাইক দিয়ে যেও বুঝবো আছো অনেক আমার মত,"আমি ২৩ জন ছোটদের মতো দেখি, কার্টুন নাই, হিংসা নাই কিছু, সবার সাথে থাকি মিলেমিশে। থেকো যদি কেউ আমার মতো, লাইক দিয়ে যেও, বুঝবো আছো অনেকে আমার মতো।","present the-জন, মত দেখি কাটুন নাই-মতো দেখি, কার্টুন নাই, সাতে-সাথে, সাতে থাকি মিলে মিসি-সাথে থাকি মিলেমিশে, বুজবো-বুঝবো, আছো অনেক-আছো অনেকে।"
M0PBLjCaGNk,NTV Bangla FUN,2019-10-02T10:45:43Z,ভাইভা দিতে গিয়ে উল্টো ভাইভা নিলেন মোশাররফ,Entertainment,লাভ ইউ মোশারফ করিম ভাই😍😍😍,1,Code Switching,ভালবাসি তোমাকে মোশারফ করিম ভাই😍😍😍,লাভ ইউ মোশাররফ করিম ভাই। 😍😍😍,"ইউ-ইউ, লাভ-লাভ।"
-mHtK-ZYQow,MASUM,2022-10-18T16:42:45Z,হৃদিতা - Hridita Movie Review | Masum,Entertainment,🤣🤣🤣🤣🤣🤣পুজাকে এই মুভিটা পরিবার নিয়ে দেখতে বলা হলো পুজা আগে দেখুক পরে আমরা,1,Code Switching,🤣🤣🤣🤣🤣🤣পুজাকে এই চলচ্চিত্রটা পরিবার নিয়ে দেখতে বলা হলো পুজা আগে দেখুক পরে আমরা,"পূজাকে এই মুভিটা পরিবার নিয়ে দেখতে বলা হলো। পূজা আগে দেখুক, পরে আমরা দেখব।","কমা(,) এবং দাঁড়ি (.) ব্যবহার করা হয়েছে।"
3aapnpk-0dQ,মায়াজাল,2022-11-15T12:00:06Z,গর্ভবতী স্বামী! পুরুষ তার নিজের বাচ্চা নিজেই জন্ম দিয়েছে !,Miscellaneous,আহ আমার জীবনে এটা দেখা বাকি ছিল আজ আমার দাদা বেচে তাকত তাহলে সব হালা কে বুম দিয়ে মার তাম😅,1,Spelling,আহ আমার জীবনে এটা দেখা বাকি ছিল আজ আমার দাদা বেঁচে থাকতো তাহলে সব শালা কে বোমা দিয়ে মারতাম😅,"আহ, আমার জীবনে এটা দেখা বাকি ছিল। আজ আমার দাদা বেঁচে থাকলে, সব শালাকে বুম দিয়ে মারতাম। 😅","আমার-আমার, ছিল আজ-ছিল। আজ, বেচে-বেঁচে, তাকত-থাকলে, হালা-শালা, তাম-তাম।"
F0E-G00DUrA,Shohid On The Go Europe,2023-08-25T10:06:31Z,15 বছর সাত মাসে এই ভাইয়া জীবনের কত বড় রিক্স নিয়ে ইউরোপে এসেছে দেখেন,Miscellanous,পুরুষ হবে রেসের ঘোরার মত ❤ অবশ্যই সে সফল হওয়ার যোগ্য ❤ দোয়া ও ভালোবাসা রইল এই ভাইটার জন্য ❤,1,Multiple Errors,পুরুষ হবে রেসের ঘোড়ার মত ❤ অবশ্যই সে সফল হওয়ার যোগ্য ❤ দোয়া ও ভালোবাসা রইলো এই ভাইটার জন্য ❤,পুরুষ হবে রেসের ঘোড়ার মতো। অবশ্যই সে সফল হওয়ার যোগ্য। দোয়া ও ভালোবাসা রইল এই ভাইটির জন্য।,"ঘোরার-ঘোড়ার, ভাইটার-ভাইটির।"
E17IF68WoPc,Ayub Bachchu,2021-05-21T08:45:17Z,Meye | মেয়ে |  Ayub Bachchu | Niaz Ahmed Aungshu | AB Kitchen,Entertainment,তোমাকে পেয়ে গেলে হয়তো এত সুন্দর গানটা শোনা হতোনা প্রিয়।🙂,1,Spelling,তোমাকে পেয়ে গেলে হয়ত এত সুন্দর গানটা শোনা হতো না প্রিয়।🙂,"তোমাকে না পেলে হয়তো এত সুন্দর গানটা শোনা হতো না, প্রিয়। 🙂","পেয়ে গেলে - না পেলে, হতোনা - হতো না, প্রিয়। - প্রিয়।"
4-lo0P_6QtQ,TeleBangla,2023-11-30T18:40:32Z,নায়ক ফেরদৌসের আপন ভাবি এবং এলাকাবাসি একি বললেন জেনো অবাক হলাম,Miscellanous,মাননীয় প্রধানমন্ত্রী শেখ হাসিনা আপনি কি বুঝে ফেরদৌসকে নমিনেশন দিয়েছেন ওকি রাজনীতির আগা মাথা কিছু বুঝে ও কি করে দেশ চালাবে ওতো এমপি হলে রাজনীতি নিয়ে ব্যস্ত থাকবে না ছবি অভিনয় নিয়ে ব্যস্ত থাকবে,1,Code Switching,মাননীয় প্রধানমন্ত্রী শেখ হাসিনা আপনি কি বুঝে ফেরদৌসকে মনোনয়ন দিয়েছেন ও কি রাজনীতির আগা মাথা কিছু বুঝে ও কি করে দেশ চালাবে ও তো এমপি হলে রাজনীতি নিয়ে ব্যস্ত থাকবে না ছবি অভিনয় নিয়ে ব্যস্ত থাকবে,"মাননীয় প্রধানমন্ত্রী শেখ হাসিনা, আপনি কি বুঝে ফেরদৌসকে মনোনয়ন দিয়েছেন? উনি/তিনি কি রাজনীতির আগা মাথা কিছু বোঝেন? উনি/তিনি কি করে দেশ চালাবেন? উনি/তিনি তো এমপি হলে রাজনীতি নিয়ে ব্যস্ত থাকবেন না, ছবির অভিনয় নিয়ে ব্যস্ত থাকবেন।","আপনি কি বুঝে ফেরদৌসকে নমিনেশন দিয়েছেন ওকি - মাননীয় প্রধানমন্ত্রী শেখ হাসিনা, আপনি কি বুঝে ফেরদৌসকে মনোনয়ন দিয়েছেন?, ওকি/ও কি-উনি/তিনি কি, বুঝে ও কি করে-বোঝেন? উনি/তিনি কি করে, ওতো-উনি/তিনি তো, ছবি অভিনয়-ছবির অভিনয়।"
f-rEHLDfXro,ইতিহাসের অনুসন্ধানে 7G,2022-11-26T10:03:44Z,১০০ বছর আগে হারিয়ে যাওয়া গ্রাম কেমন ছিল ইতিহাসের অনুসন্ধানে 7G,Miscellaneous,আগের দিনগুলি ফেরত পেতে চাই।ডিজিটাল আর ভালো লাগে না,1,Code Switching,আগের দিনগুলি ফেরত পেতে চাই।আধুনিক আর ভালো লাগে না,আগের দিনগুলি ফিরে পেতে চাই। ডিজিটাল আর ভালো লাগে না।,ফেরত-ফিরে।
iA3SBKP8DCU,Ekattor TV,2023-08-12T07:57:24Z,বাধ্য হয়েই সুযোগ দেয়া হয়েছে তামিমকে ? | Tamim Iqbal | Riyad | Cricket | Ekattor TV,Sports,খেলার মাঝেও রাজনৈতি ডুকে গেছে বাংলাদেশের সবখাতে দুর্নীতি,1,Spelling,খেলার মাঝেও রাজনীতি ঢুকে  গেছে বাংলাদেশের সবখাতে দুর্নীতি,"খেলার মাঝেও রাজনীতি ঢুকে গেছে, বাংলাদেশের সব খাতে দুর্নীতি।","রাজনৈতি-রাজনীতি, ডুকে-ঢুকে, সবখাতে-সব খাতে।"
phwbUWLFbcE,Banglavision DRAMA,2022-07-21T11:00:09Z,Takar Khela | Eid Natok | Mosharraf Karim | Sallha Khanam Nadia | Mohon Ahmed | Bangla Natok 2022,Entertainment,অসংখ্য ধন্যবাদ ভাই এরকম একটি হাসি গিফট করার জন্য। অভিনয় জগতে সেরা 😀😄😁,1,Code Switching,অসংখ্য ধন্যবাদ ভাই এরকম একটি হাসি উপহার করার জন্য। অভিনয় জগতে সেরা 😀😄😁,"অসংখ্য ধন্যবাদ ভাই, এরকম একটি হাসি উপহার দেওয়ার জন্য। অভিনয় জগতে সেরা 😀😄😁","গিফট-উপহার, করার-দেওয়ার।"
PYqdl1AqeuM,Family Entertainment Bd,2023-09-29T08:00:20Z,প্রাইভেট গোয়েন্দা | Bangla Funny Video | Family Entertainment bd | Desi Cid | বাংলা ফানি ভিডিও,Entertainment,ফ্যামিলি এন্টারটেনমেন্ট মানেই ভরপুর বিনোদন,1,Code Switching,পারিবারিক বিনোদন মানেই ভরপুর বিনোদন,ফ্যামিলি এন্টারটেইনমেন্ট মানেই ভরপুর বিনোদন।,No changes needed.
phwbUWLFbcE,Banglavision DRAMA,2022-07-21T11:00:09Z,Takar Khela | Eid Natok | Mosharraf Karim | Sallha Khanam Nadia | Mohon Ahmed | Bangla Natok 2022,Entertainment,নাটকে কিছু টা শির্কের বিষয় ঘটে গেল যা খুবই দুঃখজনক। এরকম নাটক না লেখাই উত্তম।,1,Spelling,নাটকে কিছু টা শিরকের বিষয় ঘটে গেল যা খুবই দুঃখজনক। এরকম নাটক না লেখাই উত্তম।,নাটকে কিছু শিরকের বিষয় ঘটে গেল যা খুবই দুঃখজনক। এরকম নাটক না লেখাই উত্তম।,টা শির্কের-শিরকের।
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,আগের বাংলাদেশের ছবি আর এখনকার বাংলাদেশী ছবি কত পার্থক্য.. বাংলাদেশের সেই সোনালী দিনগুলো কি আর ফিরে আসবেনা?😔😔😔,1,Spelling,আগের বাংলাদেশের ছবি আর এখনকার বাংলাদেশি ছবি কত পার্থক্য.. বাংলাদেশের সেই সোনালি দিনগুলো কি আর ফিরে আসবে না?😔😔😔,আগের বাংলাদেশের ছবি আর এখনকার বাংলাদেশি ছবির মধ্যে কত পার্থক্য... বাংলাদেশের সেই সোনালী দিনগুলো কি আর ফিরে আসবে না? 😔😔😔,"বাংলাদেশী - বাংলাদেশি, কত পার্থক্য.. - কত পার্থক্য... , আসবেনা - আসবে না।"
wNv38akS3RI,AroundMeBD,2021-05-03T11:00:21Z,"Fresh Eggplant, Pulses & Labeo Bata Fish Gravy Mashed Recipe - Healthy Food Cooking for Villagers",Entertainment,এই রান্না টা সুন্দর হয়নাই,1,Spelling,এই রান্না টা সুন্দর হয় নাই,এই রান্নাটা সুন্দর হয় নি।,"টা-টা, হয়নাই-হয় নি।"
-xre8wBAXQ0,SOMOY TV,2021-02-03T05:42:13Z,বিনোদন আগে না প্রাণী অধিকার? | Bangladesh National Zoo | Somoy TV,Miscellaneous,আপনাদের মানবতা দেখে খুবই আনন্দিত ও উৎসাহিত হলাম,1,Spelling,আপনাদের মানবতা দেখে খুবই আনন্দিত ও উৎসাহিত হোলাম,আপনাদের মানবতা দেখে খুবই আনন্দিত ও উৎসাহিত হলাম।,No changes needed.
6HSUNn4oJe4,Ridoy The Sailor,2023-07-03T12:30:03Z,জাহাজে সারাদিন কি করি ? RIDOY THE SAILOR,Entertainment,খুব ভাল বাসি বাইয়া একটা চাকরি খুব দরকার,1,Spelling,খুব ভালবাসি ভাইয়া একটা চাকরি খুব দরকার,"খুব ভালোবাসি, ভাইয়া। একটা চাকরি খুব দরকার।","বাসি-ভালোবাসি, বাইয়া-ভাইয়া, দরকার-দরকার।"
CDjRTo1Umio,MASUM,2019-11-28T15:00:02Z,E Kemon Cinema | Episode 05 | মেডিকেল এর ছাত্র  | Shakib Khan | Watch A Movie With MASUM,Entertainment,স্যার আমার খুব জানতে ইচ্ছা করে আপনি এত   সুন্দরভাবে বাস দেয়াটা কার কাছে শিখেছেন????????????,1,Spelling,স্যার আমার খুব জানতে ইচ্ছা করে আপনি এত   সুন্দরভাবে বাঁশ দেয়াটা কার কাছে শিখেছেন????????????,"স্যার, আমার খুব জানতে ইচ্ছে করে আপনি এত সুন্দরভাবে বাঁশ দেওয়াটা কার কাছে শিখেছেন?","ইচ্ছা-ইচ্ছে, বাস-বাঁশ, দেয়াটা-দেওয়াটা।"
7Io5mziFAxU,Sangeeta Music,2018-10-23T09:59:14Z,Ayub Bachchu |  Ek Akash Tara | আইয়ুব বাচ্চু | এক আকাশ তারা | Official Music Video,Entertainment,গুরু তুমি নেই আমাদের মাঝে কিন্তু তোমার গানগুলো বেঁচে থাকুক ভক্তদের মাঝে আই মিস ইউ লাভ গুরু,1,Code Switching,গুরু তুমি নেই আমাদের মাঝে কিন্তু তোমার গানগুলো বেঁচে থাকুক ভক্তদের মাঝে আমার তোমাকে মনে পড়ে লাভ গুরু,"গুরু, তুমি নেই আমাদের মাঝে কিন্তু তোমার গানগুলো বেঁচে থাকুক ভক্তদের মাঝে। আই মিস ইউ, লাভ গুরু।","তুমি নেই আমাদের মাঝে কিন্তু তোমার গানগুলো বেঁচে থাকুক ভক্তদের মাঝে আই মিস ইউ লাভ গুরু - গুরু, তুমি নেই আমাদের মাঝে কিন্তু তোমার গানগুলো বেঁচে থাকুক ভক্তদের মাঝে। আই মিস ইউ, লাভ গুরু।"
sAoIhoP1zhk,ATN News,2023-06-10T16:32:00Z,বিএনপি নির্বাচিত হলে কাকে প্রধানমন্ত্রী করা হবে জানালেন ফখরুল | BNP | Mirza Fakhrul | ATN News,News,শুধু সপ্ন দেখছেন মির্জা ফখরুল  সাহেব।,1,Spelling,শুধু স্বপ্ন দেখছেন মির্জা ফখরুল  সাহেব।,শুধু স্বপ্ন দেখছেন মির্জা ফখরুল সাহেব।,সপ্ন-স্বপ্ন।
8epTjLvH8wQ,Boishakhi Tv News,2023-09-04T03:32:55Z,নাটোরে চতুর্থ শ্রেণির ছাত্রী মা হয়েছে,News,অপরাধের বিচারের আওতায় আনা দরকার।  ডিএনএ টেস্ট করে অপরাধীকে বের করে ফাসি দেওয়া উচিত।,1,Multiple Errors,অপরাধের বিচারের আওতায় আনা দরকার।  ডিএনএ পরীক্ষা করে অপরাধীকে বের করে ফাঁসি দেওয়া উচিত।,অপরাধের বিচারের আওতায় আনা দরকার। ডিএনএ টেস্ট করে অপরাধীকে বের করে ফাঁসি দেওয়া উচিত।,ফাসি-ফাঁসি।
