Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,Error,Category,Correct Form,corrected_text,generated_reason
hp2IWAT6TGs,Channel 24,2023-11-16T02:57:33Z,তফসিল ঘোষণা; কি বলছেন সাধারণ মানুষ | Election Commission | Election 2024 | Tofshil Ghosona,News,বাংলাদেশের একটি শক্তিশালী ও সতান্ত্র  নির্বাচন কমিশন সারা জীবনের জন্য প্রয়োজন ।নির্বাচনের সময় সরকারের চেয়ে নির্বাচন কমিশনের ক্ষমতা বেশি থাকবে ।সকল আইন শৃঙ্খলা বাহিনী নির্বাচন কমিশনের কথায় চলবে নির্বাচন সংক্রান্ত বিষয়।,1,Spelling,বাংলাদেশের একটি শক্তিশালী ও সতন্ত্র  নির্বাচন কমিশন সারা জীবনের জন্য প্রয়োজন ।নির্বাচনের সময় সরকারের চেয়ে নির্বাচন কমিশনের ক্ষমতা বেশি থাকবে ।সকল আইন শৃঙ্খলা বাহিনী নির্বাচন কমিশনের কথায় চলবে নির্বাচন সংক্রান্ত বিষয়।,বাংলাদেশের একটি শক্তিশালী ও স্বতন্ত্র নির্বাচন কমিশন সারা জীবনের জন্য প্রয়োজন। নির্বাচনের সময় সরকারের চেয়ে নির্বাচন কমিশনের ক্ষমতা বেশি থাকা উচিত। সকল আইন শৃঙ্খলা বাহিনী নির্বাচন কমিশনের কথায় চলবে নির্বাচন সংক্রান্ত বিষয়ে।,"সতান্ত্র-স্বতন্ত্র, প্রয়োজন ।-প্রয়োজন।/প্রয়োজন, থাকা উচিত-থাকবে, বিষয়।-বিষয়ে।"
fopB99GATaY,Open T School,2022-06-16T15:13:23Z,১৯৪৭ থেকে ১৯৭১ | পাকিস্তান থেকে বাংলাদেশ | From 1947 to 1971 | From Pakistan to Bangladesh |,Miscellaneous,ভাই যুক্তফ্রান্ডের তিন নেতা নয় চার নেতা ছিলেন.জাতি আরেক নেতার নাম জানতে চায়....?,1,Spelling,ভাই যুক্তফ্রন্টের তিন নেতা নয় চার নেতা ছিলেন.জাতি আরেক নেতার নাম জানতে চায়....?,"ভাই, যুক্তফ্রন্টের তিন জন নয়, চার জন নেতা ছিলেন। জাতি অন্য/আরেক নেতার নাম জানতে চায়।","ফ্রান্ডের-ফ্রন্টের, নেতা-জন নেতা, ছিলেনজাতি-ছিলেন। জাতি, আরেক-অন্য/আরেক, চায়....?-চায়।"
Nhnwe59bJos,Rtv News,2023-11-09T07:00:08Z,অনলাইন জুয়ার এজেন্টদের টার্গেট কনটেন্ট ক্রিয়েটররা | Online gambling | Rtv News,News,আমি চাই প্রত্যেকটা মিডিয়াতে অনলাইন জুয়া খেলার নিউজ করা হোক কারণ সাধারন  মানুষের কোন দোষ নেই যারা বাংলাদেশে পরিচালনা করছে তাদেরকে ধরার দ্রুত দরকার,1,Code Switching,আমি চাই প্রত্যেকটা মিডিয়াতে অনলাইন জুয়া খেলার খবর করা হোক কারণ সাধারণ মানুষের কোন দোষ নেই যারা বাংলাদেশে পরিচালনা করছে তাদেরকে ধরার দ্রুত দরকার,"আমি চাই প্রত্যেকটা মিডিয়াতে অনলাইন জুয়া খেলা নিয়ে নিউজ করা হোক, কারণ সাধারণ মানুষের কোনো দোষ নেই; যারা বাংলাদেশে এটা পরিচালনা করছে, তাদের দ্রুত ধরা দরকার।","মিডিয়াতে - মিডিয়াতে, অনলাইন জুয়া খেলার নিউজ - অনলাইন জুয়া খেলা নিয়ে নিউজ, সাধারন - সাধারণ, কোন - কোনো, তাদেরকে ধরার দ্রুত দরকার - তাদের দ্রুত ধরা দরকার; খেলা - খেলা নিয়ে, দোষ নেই যারা - দোষ নেই; যারা, দরকার-দরকার।"
z0gRDtb-Z9w,Dangguli Drama,2023-06-29T14:15:08Z,Jor Jar Premika Tar | Eid Natok | Chashi | Bacchu | Pavel | Shakila | Sinthia | New Bangla Natok2023,Entertainment,পরিচালককে অসম্পূর্ণ ধন্যবাদ অসম্ভব সুন্দর একটা নাটক উপহার দিয়েছেন,1,Grammatical,পরিচালককে সম্পূর্ণ ধন্যবাদ অসম্ভব সুন্দর একটা নাটক উপহার দিয়েছেন,"পরিচালককে/পরিচালক অসম্পূর্ণ ধন্যবাদ, অসম্ভব সুন্দর একটা নাটক উপহার দেওয়ার জন্য।",দিয়েছেন-দেওয়ার জন্য
krSgTr0Y3hM,Sony AATH,2021-04-13T12:44:43Z,কালে রেঞ্জার কেরামতি | Gopal Bhar | Subho Nababarsho Special,Entertainment,"মানে যা তা দিয়ে কিছু মিলিয়ে দিলেই হয়ে গেলো! ফাইজলামির একটা সীমা থাকা দরকার, এইটা আমার দেখা সবচেয়ে বাজে ভাবে বানানো এপিসোড",1,Code Switching,"মানে যা তা দিয়ে কিছু মিলিয়ে দিলেই হয়ে গেলো! ফাইজলামির একটা সীমা থাকা দরকার, এইটা আমার দেখা সবচেয়ে বাজে ভাবে বানানো পর্ব","মানে যা তা দিয়ে কিছু মিলিয়ে দিলেই হয়ে গেলো! ফাইজলামির একটা সীমা থাকা দরকার, এটা আমার দেখা সবচেয়ে বাজেভাবে বানানো এপিসোড।","এইটা - এটা, সবচেয়ে - সবচেয়ে।"
z5SYcSzJ4Gc,ON FIELD,2023-09-04T04:07:31Z,কীভাবে সুপার ফোরে বাংলাদেশ!  রান রেটের হিসেবের বিস্তারিত। || On Field 2023,Sports,দারুন! এভাবে কখনোই জানতাম না। আজ মোটামুটি ক্লিয়ার। ধন্যবাদ আপনাকে ভাই।❤❤❤,1,Code Switching,দারুন! এভাবে কখনোই জানতাম না। আজ মোটামুটি স্পষ্ট। ধন্যবাদ আপনাকে ভাই।❤❤❤,দারুণ! এভাবে কখনোই জানতাম না। আজ মোটামুটি ক্লিয়ার। ধন্যবাদ আপনাকে ভাই। ❤❤❤,No changes needed.
dRR0XVrdPmQ,Jamuna TV,2022-05-21T04:55:56Z,মাশরাফীই কি পরবর্তী বিসিবি সভাপতি? কী বললেন পাপন? | Mashrafe Mortaza,Sports,পাপনের  সাহেবের ছেলে বা মেয়ে থাকলে তারাই হবে।তার কথায় কি ইঙ্গিত দেয় তা কি পাবলিক বুজে না😄😆,1,Multiple Errors,পাপনের  সাহেবের ছেলে বা মেয়ে থাকলে তারাই হবে।তার কথায় কি ইঙ্গিত দেয় তা কি জনগণ বুঝে না😄😆,পাপন সাহেবের ছেলে বা মেয়ে থাকলে তারাই হবে। তার কথায় কি ইঙ্গিত দেয় তা কি পাবলিক বোঝে না? 😄😆,বুজে - বোঝে।
5hBcYKfrNXg,Health Inside | বাংলা,2021-05-22T04:45:00Z,লিভার খারাপের লক্ষণ ও লিভার ভালো রাখার উপায় | Liver disease symptoms and treatment in Bengali,Miscellaneous,আমারো এগুলি সমস্য খিদাও লাগেনা,1,Spelling,আমারো এগুলি সমস্যা ক্ষুদাও লাগে না,"আমারও এই সমস্যাগুলি হয়, খিদেও লাগে না।",এগুলি - এই; সমস্য - সমস্যাগুলি; খিদাও লাগেনা - খিদেও লাগে না; added comma after হয় and period at the end.
ackT142LlOQ,SOMOY TV,2022-11-02T16:35:00Z,ইতিহাসের ধনীদের সম্পদের আশেপাশেও নেই বর্তমান সময়ের ধনীরা | World's Richest | Somoy TV,News,উপস্থাপক কে প্রেমের প্রস্তাব দিতে এসে দেখি আমার সিরিয়াল অনেক নিচে🤣,1,Spelling,উপস্থাপক কে প্রেমের প্রস্তাব দিতে এসে দেখি আমার ক্রমিক অনেক নিচে🤣,উপস্থাপককে প্রেমের প্রস্তাব দিতে এসে দেখি আমার সিরিয়াল অনেক নিচে।,কে-কে।
s21NZ19thvw,Holy FM,2020-12-16T13:38:50Z,কালজয়ী দেশাত্মবোধক গান | Eta Bangladesh | Muhib Khan | Holy FM,Entertainment,"এই গানটি বাংলাদেশের জাতিয় সংগিত করা হউক, ৫০ বছরের বাংলাদেশ , আর এক শত বছরের পুরাতন  গান , আমার সোনার বাংলা  ।",1,Spelling,"এই গানটি বাংলাদেশের জাতীয় সংগীত করা হউক, ৫০ বছরের বাংলাদেশ , আর এক শত বছরের পুরাতন  গান , আমার সোনার বাংলা  ।","এই গানটি বাংলাদেশের জাতীয় সংগীত করা হোক। ৫০ বছরের বাংলাদেশ, আর এক শত বছরের পুরোনো গান, আমার সোনার বাংলা।","জাতিয়-জাতীয়, হউক-হোক, আর এক শত বছরের পুরাতন -আর এক শত বছরের পুরোনো।"
n0s69asHM-M,Jamuna TV,2022-01-27T17:11:43Z,পপির বুকে পিস্তল ঠেকিয়েছিলেন জায়েদ খান! | Popy | Zayed | FDC,News,আসসালামু আলাইকুম সবার কাছে আবেদন ও অনুরোধ করছি বিডিিওটি বেশি বেশি শিয়ার করার জন্য এবং আমাদের প্রধান মন্ত্রী কাছে আবেদন জানাচ্ছি পপির বিশয়টা আমলে নেয়ার জন্য  এবং ইমিডিয়েটলি জায়েদ খান কে গ্রেফতার করে শাস্তির আওতায় আনা হোক আর পপি কে বলছি আপনার ভয় পাওয়ার কিছু নেই আপনার পাশে সারা বাংলাদেশর মানুষ থাকবে ইনশাআল্লাহ,1,Multiple Errors,আসসালামু আলাইকুম সবার কাছে আবেদন ও অনুরোধ করছি ভিডিওটি বেশি বেশি শেয়ার করার জন্য এবং আমাদের প্রধানমন্ত্রীর কাছে আবেদন জানাচ্ছি পপির বিষয়টা আমলে নেয়ার জন্য  এবং অবিলম্বে জায়েদ খান কে গ্রেফতার করে শাস্তির আওতায় আনা হোক আর পপি কে বলছি আপনার ভয় পাওয়ার কিছু নেই আপনার পাশে সারা বাংলাদেশের মানুষ থাকবে ইনশাআল্লাহ,"আসসালামু আলাইকুম, সবার কাছে আবেদন ও অনুরোধ করছি ভিডিওটি বেশি বেশি শেয়ার করার জন্য এবং আমাদের মাননীয় প্রধানমন্ত্রীর কাছে আবেদন জানাচ্ছি পপির বিষয়টা আমলে নেওয়ার জন্য এবং ইমিডিয়েটলি জায়েদ খানকে গ্রেফতার করে শাস্তির আওতায় আনা হোক। আর পপিকে বলছি, আপনার ভয় পাওয়ার কিছু নেই, আপনার পাশে সারা বাংলাদেশের মানুষ থাকবে, ইনশাআল্লাহ।","বিডিিওটি-ভিডিওটি, প্রধান মন্ত্রী-মাননীয় প্রধানমন্ত্রী, বিশয়টা-বিষয়টা, ইমিডিয়েটলি-ইমিডিয়েটলি, জায়েদ খান কে-জায়েদ খানকে, বাংলাদেশর-বাংলাদেশের, কমা যুক্ত করা হয়েছে-কমা যুক্ত করা হয়েছে।"
IcozyP87sEA,G Series Bangla Natok,2023-07-18T13:04:31Z,Notun Bou | নতুন বউ | Natok | Apurba | Sabila Nur | Rubel Hasan | New Natok 2023,Entertainment,অনেক সুন্দর যখন গান বলছিলা আর কথা দিছিলো আর কোনোদিন ও গান না গাইতে তখন অনেক হাসি পাইছিলো😅😅,1,Spelling,অনেক সুন্দর যখন গান বলেছিলো আর কথা দিয়েছিলো আর কোনোদিন ও গান না গাইতে তখন অনেক হাসি পেয়েছিলো😅😅,"অনেক সুন্দর, যখন গান বলছিলে, আর কথা দিয়েছিলে আর কোনোদিনও গান না গাওয়ার, তখন অনেক হাসি পেয়েছিল।😅😅","বলছিলা-বলছিলে, দিছিলো-দিয়েছিলে, ও-ও/ওও, গাইতে-গাওয়ার, পাইছিলো-পেয়েছিল।"
xSgrBJn5q68,Rtv News,2023-07-21T10:46:47Z,চাপাতি দিয়ে কুপিয়ে যুবলীগ কর্মীকে হ'ত্যা | Jubo League workers | Murder | Rtv News,News,"আমার তো মনে হয় খুনের সাথে ওনার বউ জড়িত আছে বরিশাল বরগুনাতে এরকম একটা খনই ছিল মনে আছে রিফাতের বউ এ রকমই কান্না করছিল,ভালো করে তদন্ত করা হোক🙏🙏",1,Spelling,"আমার তো মনে হয় খুনের সাথে উনার বউ জড়িত আছে বরিশাল বরগুনাতে এরকম একটা খুনি ছিল মনে আছে রিফাতের বউ এ রকমই কান্না করছিল,ভালো করে তদন্ত করা হোক🙏🙏","আমার তো মনে হয় খুনের সাথে ওনার বউ জড়িত আছে। বরিশাল-বরগুনাতে এরকম একটা খুনই ছিল, মনে আছে রিফাতের বউও এ রকমই কান্না করছিল। ভালো করে তদন্ত করা হোক। 🙏🙏","খনই-খুনই, এ রকমই-এ রকমই, ,-।/।-।"
o95ZA8YNb2Y,Channel i Tv,2018-04-14T15:00:05Z,কাগজ খেলা | Paperfrogs | Short Film | Nuhash Humayun | SHAJBATI | Channel i TV,Entertainment,আরো অনেক ভালো কিছু আশা করি নুহাশের কাছ থেকে। সত্যিই ভালো হয়নি। গল্পটা কোথাও নিয়ে যায় নাই।,1,Grammatical,আরো অনেক ভালো কিছু আশা করি নুহাশের কাছ থেকে। সত্যিই ভালো হয়নি। গল্পটা কোথাও নিয়ে যায়নি।,আরও অনেক ভালো কিছু আশা করি নুহাশের কাছ থেকে। সত্যিই ভালো হয়নি। গল্পটা কোথাও নিয়ে যায়নি।,যায় নাই - যায়নি।
9DQkuEfU3Gk,Love Tv,2018-12-16T13:00:02Z,Pak Bahinir Nari Nirjaton 1971 | পাক বাহিনীর সুন্দরী নারী নির্যাতন | Bangla Natok | Love TV | 2018,Entertainment,এমন দৃশ্য কোনদিন দেখতে চায় না।যারা মেয়েদের সাথে এমন করে তাদের ফাঁসি চায়।,1,Spelling,এমন দৃশ্য কোনদিন দেখতে চায় না।যারা মেয়েদের সাথে এমন করে তাদের ফাঁসি চায়।,"এমন দৃশ্য কোনদিন দেখতে চাই না। যারা মেয়েদের সাথে এমন করে, তাদের ফাঁসি চাই।","চায় না-চাই না, করে তাদের-করে, তাদের।"
Np5gpPNhuqI,CD PLUS Entertainment,2020-12-08T14:20:37Z,Best Of Moushumi | Bangla Movie Songs | Vol 1 | 5 Superhit Movie Video Songs,Entertainment,কে নিয়ে ছোট করে আমার ফোন থেকে আপলোডিং করবো তাই আপনার কাছে আমি পারমিশন চাই প্লিজ ভাই আপনি ভালো মনের মানুষ,1,Code Switching,কে নিয়ে ছোট করে আমার ফোন থেকে আপলোডিং করবো তাই আপনার কাছে আমি অনুমতি চাই অনুগ্রহ করে ভাই আপনি ভালো মনের মানুষ,"কাকে নিয়ে ছোট করে আমার ফোন থেকে আপলোড করব তাই আপনার কাছে আমি অনুমতি চাই, প্লিজ ভাই আপনি ভালো মনের মানুষ।","কে নিয়ে - কাকে নিয়ে, আপলোডিং - আপলোড, পারমিশন - অনুমতি, চাই - চাই।"
hSOMiJR4Y4o,SOMOY TV,2021-03-18T16:00:33Z,'উনি আমার পরিবার নিয়ে কথা বলতে পারেন না' | Dighi | Somoy TV,Entertainment,"বয়স না হতেই যে টানা টানিছো,,,ছোট আর ছোট থাকে।",1,Spelling,"বয়স না হতেই যে টানা টেনেছো,,,ছোট আর ছোট থাকে।","বয়স না হতেই যা টানাটানি করছো, ছোটকে ছোট থাকতে দাও।","যে-যা, টানিছো-টানাটানি করছো, ছোট আর ছোট থাকে-ছোটকে ছোট থাকতে দাও।"
bj-yxJw6pV4,Rtv Drama,2023-09-11T11:00:10Z,"Bhalobashar Rong | ভালোবাসার রং | Mumtaheena Toya, Shamol Mawla | Bangla New Natok 2023 | Rtv Drama",Entertainment,"অশ্লীলতা, গালাগালি আর চাপাবাঝি ছাড়াও যে ভালো গল্প নিয়ে নাটক বানানো যায় এবং দর্শক তা পছন্দ করে। তার প্রমাণ এ এটি ❤",1,Spelling,"অশ্লীলতা, গালাগালি আর চাপাবাজি ছাড়াও যে ভালো গল্প নিয়ে নাটক বানানো যায় এবং দর্শক তা পছন্দ করে। তার প্রমাণ এ এটি ❤","অশ্লীলতা, গালাগালি আর চাপাবাজি ছাড়াও যে ভালো গল্প নিয়ে নাটক বানানো যায় এবং দর্শক তা পছন্দ করে, তার প্রমাণ এটি।","চাপাবাঝি-চাপাবাজি, এ এটি-এটি।"
tT5bIjghHlQ,DURBIN FILMS,2022-05-05T06:00:12Z,Beyain I Love You| বেয়াইন আই লাভ ইউ | Eid Natok 2022 | Tawsif Mahbub | Tanjin Tisha । Natok 2022,Entertainment,বছরে কয়বার জ্বর আসে এইটা বলার সময় Expression টা অস্থির হইছে😍,1,Spelling,বছরে কয়বার জ্বর আসে এইটা বলার সময় Expression টা অস্থির হয়েছে😍,বছরে কয়বার জ্বর আসে এইটা বলার সময় তার অভিব্যক্তি অস্থির হইছে। / বছরে কয়বার জ্বর আসে এটা বলার সময় তার অভিব্যক্তি অস্থির ছিল।,"এইটা-এটা/এইটা, Expression-অভিব্যক্তি, হইছে-হয়েছে/হয়েছিল।"
nvONQEgGNKs,Hero Alom OFFICIAL,2021-06-25T08:10:19Z,হিরো আলম এর উগান্ডা গান | Uganda Song | Hero Alom New Song 2021 |,Entertainment,ভালো লাগার মতো একটা গান🙂 ধন্যবাদ হিরো আলম কে এতো সুন্দর গান উপহার দেওয়ার জন্য।,1,Spelling,ভালো লাগার মতো একটা গান🙂 ধন্যবাদ হিরো আলম কে এত সুন্দর গান উপহার দেওয়ার জন্য।,ভালো লাগার মতো একটা গান। ধন্যবাদ হিরো আলমকে এত সুন্দর গান উপহার দেওয়ার জন্য।,"কে-কে, এতো-এত।"
VDkwtmKahXo,Open T School,2021-09-30T18:29:01Z,কে ছিলেন মহম্মদ আতাউল গণি ওসমানী | Who was Muhammad Ataul Goni Osmani | Biography | Information |,Miscellaneous,আল্লাহ যেন তাকে জান্নাতুল ফেরদৌস নসিব করে,1,Spelling,আল্লাহ যেন তাকে জান্নাতুল ফেরদৌস নসিব করে,আল্লাহ যেন তাকে জান্নাতুল ফেরদাউস নসিব করেন।,"ফেরদৌস-ফেরদাউস, করে-করেন।"
Gy3pe_ZDOTY,ON FIELD,2023-07-11T18:33:31Z,শরিফুলের প্রশংসায় হাসানকে টানবেন না প্লিজ। সবাই তার জায়গা থেকে সেরাটা দিচ্ছেন || On Field 2023,Sports,এই ম্যাচ এ ২০২০ আন্ডার 19 ওয়ার্ল্ড কাপ এর  ফাইনাল এর  শরিফুল কে দেখা গিয়েছে,1,Spelling,এই ম্যাচ এ ২০২০ আন্ডার 19 ওয়ার্ল্ড কাপ এর  ফাইনাল এর  শরিফুল কে দেখা গেছে,এই ম্যাচে ২০২০ আন্ডার ১৯ বিশ্বকাপ ফাইনালের শরিফুলকে দেখা গিয়েছে।,"এ-এ/এ তে -এ/এ তে, আন্ডার 19 ওয়ার্ল্ড কাপ-আন্ডার ১৯ বিশ্বকাপ, এর -ফাইনালের।"
7QHR16rEt3E,Laser Vision,2017-12-14T14:34:51Z,"Guerrilla | Bangla Movie |  Joya Ahsan, Ferdous | Nasiruddin Yousuff |",Entertainment,"হাত কাঁপছে। লিখতে পারছি না। বারবার এই মুক্তিযুদ্ধের নাটক সিনেমা গুলো দেখি। দেশের প্রতি ভালবাসা ও শ্রদ্ধা বাড়ে। যত বার দেখি ততবারই মনে হয় নতুন করে জন্মালাম, জন্মালো নতুন একটি বাংলাদেশ।",1,Multiple Errors,"হাত কাঁপছে। লিখতে পারছি না। বারবার এই মুক্তিযুদ্ধের নাটক চলচ্চিত্র গুলো দেখি। দেশের প্রতি ভালোবাসা ও শ্রদ্ধা বাড়ে। যত বার দেখি ততবারই মনে হয় নতুন করে জন্মালাম, জন্মালো নতুন একটি বাংলাদেশ।","হাত কাঁপছে। লিখতে পারছি না। বারবার এই মুক্তিযুদ্ধের নাটক, সিনেমাগুলো দেখি। দেশের প্রতি ভালবাসা ও শ্রদ্ধা বাড়ে। যত বার দেখি ততবারই মনে হয় নতুন করে জন্মালাম, জন্ম নিল নতুন একটি বাংলাদেশ।","সিনেমা - সিনেমা, গুলো-গুলো, জন্মালো-জন্ম নিল।"
X2RF1VYsVcQ,BBC News বাংলা,2022-02-09T11:31:48Z,"ভারতে হিজাব বিতর্ক:কর্নাটকে মুসলিম ছাত্রীদের বিক্ষোভ, হাইস্কুল-কলেজ বন্ধ|India hijab row viral video",News,"মেয়েটির এমন সাহসিকতার সাদুবাদ জানাই,প্রতেক মুসলিম দের এভাবে এগিয়ে আসা উচিৎ।",1,Spelling,"মেয়েটির এমন সাহসিকতার সাধুবাদ জানাই,প্রত্যেক মুসলিম দের এভাবে এগিয়ে আসা উচিত।","মেয়েটির এমন সাহসিকতাকে সাধুবাদ জানাই, প্রত্যেক মুসলিমদের এভাবে এগিয়ে আসা উচিত।","সাদুবাদ-সাধুবাদ, প্রতেক-প্রত্যেক, দের-দের, উচিৎ-উচিত।"
uX_4qJn2E-I,Mahakash TV,2020-10-17T05:54:04Z,সৌরজগৎ কি ? সব গ্রহ সম্পর্কে বিস্তারিত জানুন | All Planets Information by Facts Knowing,Miscellaneous,"সৌরজগৎ, কত সুন্দর, যানি,না,মহান,আল্লাহ, কতো,সুন্দর",1,Spelling,"সৌরজগৎ, কত সুন্দর, জানি,না,মহান,আল্লাহ, কত,সুন্দর",সৌরজগৎ কত সুন্দর! জানি না মহান আল্লাহ কতো সুন্দর।,"যানি,না-জানি না, কতো-কত, সুন্দর-সুন্দর।"
CSGiwf7KlrQ,KAMRUF Multimedia,2012-12-27T13:47:46Z,"Bangladesh National Anthem , My golden Bengal আমার সোনার বাংলা, Amar Shonar Bangla   -  HD HQ",Entertainment,আমি ভারতের হলেও বাংলাদেশের এই গানটি শুনলে আমার চোখে জল এসে যায়  ধন্যবাদ  ধন্যবাদ ধন্যবাদ  গানটি শুধু শুনতেই ইচ্ছে করে ধন্যবাদ  শিল্পীদের শতকোটি প্রনাম,1,Spelling,আমি ভারতের হলেও বাংলাদেশের এই গানটি শুনলে আমার চোখে জল এসে যায়  ধন্যবাদ  ধন্যবাদ ধন্যবাদ  গানটি শুধু শুনতেই ইচ্ছে করে ধন্যবাদ  শিল্পীদের শতকোটি প্রণাম,আমি ভারতের হলেও বাংলাদেশের এই গানটি শুনলে আমার চোখে জল এসে যায়। ধন্যবাদ। গানটি শুধু শুনতেই ইচ্ছে করে। শিল্পীদের শতকোটি প্রণাম।,বাংলাদেশের এই গানটি শুনলে আমার চোখে জল এসে যায়  ধন্যবাদ  ধন্যবাদ ধন্যবাদ  গানটি শুধু শুনতেই ইচ্ছে করে ধন্যবাদ  শিল্পীদের শতকোটি প্রনাম - বাংলাদেশের এই গানটি শুনলে আমার চোখে জল এসে যায়। ধন্যবাদ। গানটি শুধু শুনতেই ইচ্ছে করে। শিল্পীদের শতকোটি প্রণাম।
zcT200nD-zk,Bangla Animation Golpo,2023-05-30T07:00:07Z,পঁচা পুকুরে মাছ ধরা | Bangla Cartoon | Thakurmar Jhuli jemon | AFX Animation,Entertainment,এমন গল্পো হলে দুপুরের খাওয়া টা জমে যায়,1,Spelling,এমন গল্প হলে দুপুরের খাওয়া টা জমে যায়,এমন গল্প হলে দুপুরের খাবারটা জমে যায়।,"গল্পো-গল্প, খাওয়া টা-খাবারটা, যায়-যায়।"
jBPBBBqCSaQ,SOMOY TV,2021-06-29T14:07:22Z,'আমি অনেক দুর্বল ছিলাম পরে ৮টা ডিম খাওয়া শুরু করি' | Salman Muqtadir | Somoy TV,Entertainment,সময় টিভি কি টাকার জন্য এইসব নিউজ করে,1,Spelling,সময় টিভি কি টাকার জন্য এইসব খবর প্রচার করে,সময় টিভি কি টাকার জন্য এই সব/এইসব নিউজ করে?,এইসব - এই সব/এইসব।
Edhz5-43crM,BBC News বাংলা,2022-11-09T09:05:38Z,'খেলা হবে' রাজনীতির মাঠে আবারও আলোচনায় কেন? | BBC Bangla,Politics,আওয়ামীলীগ তো খেলা দেখিয়ে ছিলো লগি আর বৌঠা দিয়া,1,Spelling,আওয়ামীলীগ তো খেলা দেখিয়ে ছিলো লগি আর বৌঠা দিয়ে,আওয়ামী লীগ তো খেলা দেখিয়েছিল লগি আর বৈঠা দিয়ে।,"ছিলো-দেখিয়েছিল, বৌঠা-বৈঠা।"
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,"বিজয়ের মাসে আবার ও দেখলাম, ছবিটা কেমন হয়েছে বলার মতো ভাষা হারিয়ে ফেলেছি 😥😥😥আল্লাহ্ তায়ালা তাদের কে জান্নাতুল  ফেরদাওস দান করুক যারা নিজের জীবনের বিনিময়ে এনে দিয়েছে আমাদের এই বিজয়  😥😥😥প্রাণ ভরে শ্রাদ্ধ জানায় তাদের আজ ও",1,Spelling,"বিজয়ের মাসে আবার ও দেখলাম, ছবিটা কেমন হয়েছে বলার মতো ভাষা হারিয়ে ফেলেছি 😥😥😥আল্লাহ্ তায়ালা তাদের কে জান্নাতুল  ফেরদৌস দান করুক যারা নিজের জীবনের বিনিময়ে এনে দিয়েছে আমাদের এই বিজয়  😥😥😥প্রাণ ভরে শ্রাদ্ধ জানায় তাদের আজ ও","বিজয়ের মাসে আবারও দেখলাম। ছবিটা কেমন হয়েছে বলার মতো ভাষা হারিয়ে ফেলেছি 😥😥😥। আল্লাহ্ তায়ালা তাঁদেরকে জান্নাতুল ফেরদৌস দান করুক, যারা নিজের জীবনের বিনিময়ে আমাদের এই বিজয় এনে দিয়েছেন 😥😥😥। প্রাণ ভরে শ্রদ্ধা জানাই তাঁদের, আজও।","আবার ও - আবারও; তাদের কে - তাঁদেরকে; দান করুক যারা - দান করুক, যারা; এনে দিয়েছে আমাদের এই বিজয় - এনে দিয়েছেন আমাদের এই বিজয়; শ্রাদ্ধ জানায় - শ্রদ্ধা জানাই; আজ ও - আজও।"
H3b_gR7B_Po,SOMOY TV,2023-06-03T14:21:46Z,বিদ্যুৎ কেন নাই ব্যাখ্যা দিলেন প্রধানমন্ত্রী | Load Shedding Bangladesh | Sheikh Hasina | Somoy TV,News,যুদ্ধোর সব খরচ বাংলাদেশ সরকারের উপরে 😢😢😢😢,1,Spelling,যুদ্ধের সব খরচ বাংলাদেশ সরকারের উপরে 😢😢😢😢,যুদ্ধের সব খরচ বাংলাদেশ সরকারের উপর। 😢😢😢😢,"যুদ্ধোর - যুদ্ধের, উপরে-উপর।"
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,এই নিয়ে অনেক বার দেখলাম। ছবিটা দেখলে চোখে জল এসে পড়ে দেশের পতি ভালোবাসা জেগে ওঠে,1,Spelling,এই নিয়ে অনেক বার দেখলাম। ছবিটা দেখলে চোখে জল এসে পড়ে দেশের পতি ভালোবাসা জেগে ওঠে,"এই নিয়ে অনেকবার দেখলাম। ছবিটা দেখলে চোখে জল এসে পড়ে, দেশের প্রতি ভালোবাসা জেগে ওঠে।","বার-অনেকবার, পতি-প্রতি, ওঠে-ওঠে।"
vmFrsGYNLgQ,BBC News বাংলা,2020-08-15T09:00:13Z,শেখ মুজিব হত্যার পর জেনারেল জিয়া যে মন্তব্য করেছিলেন,News,জেনারেল জিয়ার মন্তব্য আর আজ সকল বাংলাদেশিদেত মন্তব্য অনেকটাই মিলে যায়,1,Spelling,জেনারেল জিয়ার মন্তব্য আর আজ সকল বাংলাদেশিদের মন্তব্য অনেকটাই মিলে যায়,জেনারেল জিয়ার মন্তব্য আর আজকের সকল বাংলাদেশিদের মন্তব্যের/কথা অনেকটাই মিলে যায়।,"আজ-আজকের, বাংলাদেশিদেত-বাংলাদেশিদের/কথা, মিলে-মিলে।"
