Video ID,Channel name ,Time of Publishing,Title,Genre,Comment,Error,Category,Correct Form,corrected_text,generated_reason
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,হে আল্লাহ মানুষ যেভাবে দেশের জন্য যুদ্ধ করেছে ঠিক তেমন ভাবে মানুষকে ঈমান কে ধরে রাখার  যুদ্ধ করার জন্য তৌফিক দান করেন। মানুষ যেন ঈমান নিয়ে বাঁচতে পারে এবং ঈমান নিয়ে মরতে পারে। আমিন,1,Spelling,হে আল্লাহ মানুষ যেভাবে দেশের জন্য যুদ্ধ করেছে ঠিক তেমন ভাবে মানুষকে ইমান কে ধরে রাখার  যুদ্ধ করার জন্য তৌফিক দান করেন। মানুষ যেন ইমান নিয়ে বাঁচতে পারে এবং ইমান নিয়ে মরতে পারে। আমিন,"হে আল্লাহ, মানুষ যেভাবে দেশের জন্য যুদ্ধ করেছে, ঠিক তেমনভাবে মানুষকে ঈমান ধরে রাখার জন্য যুদ্ধ করার তৌফিক দান করুন। মানুষ যেন ঈমান নিয়ে বাঁচতে পারে এবং ঈমান নিয়ে মরতে পারে। আমিন।","যেভাবে-যেভাবে, তেমন ভাবে-তেমনভাবে, কে-ধরে, করেন-করুন, যেন-যেন।"
doveDe9YvJc,roni mazumder,2023-04-26T14:22:32Z,সন্ধ্যায় জমজমাট চীনের ফুটপাথ মার্কেট ।।   CHINA TRAVEL VLOG,Miscellaneous,ভাই আপনের ভিডিও দেখি অনেক অনেক সুন্দর,1,Spelling,ভাই আপনির ভিডিও দেখি অনেক অনেক সুন্দর,ভাই আপনার ভিডিও অনেক সুন্দর দেখি / ভাই আপনার ভিডিওগুলো অনেক সুন্দর দেখি।,"আপনের-আপনার / আপনার, দেখি-দেখি।"
onNXCzLaSGI,Anupam Movies,2018-12-16T09:30:00Z,Ora Egaro Jon | ওরা এগারো জন | Khoshru Razzak & Shabana | Bangla Full Movie,Entertainment,"১২ বছর পর আজকে দেখতেছি,,,,ভাবতেই কেমন জানি লাগতাছে😊😊",1,Spelling,"১২ বছর পর আজকে দেখতেছি,,,,ভাবতেই কেমন জানি লাগছে😊😊","১২ বছর পর আজকে দেখছি/দেখতে পাচ্ছি, ভাবতেই কেমন যেন লাগছে।","দেখতেছি- দেখছি/দেখতে পাচ্ছি, জানি-যেন, লাগতাছে-লাগছে।"
97T8pqm_FQE,Channel 24 Entertainment,2022-11-18T17:26:38Z,ঢাকার মঞ্চে নোরা ফাতেহি | Nora Fatehi | Channel 24,Entertainment,যখন আমাদের দেশের অবস্থা টায় এতো খারাপের দিকে তখন এই ধরনের নোংরামি গুলো কি মেনে নিয়া যাইনা।,1,Spelling,যখন আমাদের দেশের অবস্থা টা এতো খারাপের দিকে তখন এই ধরনের নোংরামি গুলো কি মেনে নেয়া যায়না।,"যখন আমাদের দেশের অবস্থাটা এত খারাপের দিকে, তখন এই ধরনের নোংরামিগুলো কি মেনে নেয়া যায় না?","টায়-টা, এতো-এত, নিয়া যাইনা - নেয়া যায় না।"
UQQN-hJW6xo,BBC News বাংলা,2023-08-03T13:52:52Z,তারেক রহমান ২০০৮ সালে কেন দেশ ছেড়েছিলেন?,Politics,হাসিনা আফা এ ভয়ে হ্মহ্মতা ছারতে চাই না!! 😂😅,1,Spelling,হাসিনা আপা এ ভয়ে ক্ষমতা ছাড়তে চাই না!! 😂😅,হাসিনা আপা এই ভয়ে ক্ষমতা ছাড়তে চান না!! 😂😅,"আফা-আপা, হ্মহ্মতা-ক্ষমতা, ছারতে-ছাড়তে, চাই না-চান না।"
oyK8WfKHbfs,Abdullah Ibn Mahmud,2022-03-25T16:05:28Z,একাত্তরের গণহত্যার দুর্লভ দৃশ্য || Rare Footage of Massacre in 1971 || Bangladesh,Miscellaneous,খাঙ্কির পলাগরে এই দেশ থেকে একটাকেও জীবিত এই দেশ থেকে ছেড়ে দেওয়া উচিত ছিল না।,1,Spelling,খাঙ্কির পোলাগুলোকে এই দেশ থেকে একটাকেও জীবিত এই দেশ থেকে ছেড়ে দেওয়া উচিত ছিল না।,এই খাঙ্কির পোলাদের/পোলারে/পোলারে এই দেশ থেকে একটাকেও জীবিত এই দেশ থেকে ছেড়ে দেওয়া উচিত ছিল না।,খাঙ্কির পলাগরে - খাঙ্কির পোলাদের/পোলারে/পোলারে.
LlkPYoxF5j0,Baseera,2021-06-13T05:09:16Z,"কেমন হবে আপনার মৃত্যু? (জীবন - মৃত্যু - জীবন, পর্ব ১ - মৃত্যু) [Re-Upload]",Miscellaneous,"ইয়া আল্লাহ, জিবনে অনেক পাপ করছি আপনি মাপ না করলে কোথাও যাওয়ার জায়গা নাই 😔 আপনি আমাকে মাপ করে দিন",1,Multiple Errors,"ইয়া আল্লাহ, জীবনে অনেক পাপ করছি আপনি মাফ না করলে কোথাও যাওয়ার জায়গা নাই 😔 আপনি আমাকে মাফ করে দিন","ইয়া আল্লাহ, জীবনে অনেক পাপ করেছি, আপনি মাফ না করলে কোথাও যাওয়ার জায়গা নেই। 😔 আপনি আমাকে মাফ করে দিন।","করছি-করেছি, নাই-নেই।"
oJg68ijFUVE,ATN News,2024-01-17T17:09:12Z,‘নির্বাচনে দখল ও জাল ভোট হয়েছে ৫১ শতাংশ কেন্দ্রে’ | Election 2024 | TIB | BD Politics | ATN News,News,নির্বাচন নিয়ে আর কতো খেলা দেখতে হবে আমাদেরকে 😂😂😂😂😂😂😂সব নির্বাচন কমিশন একরকম হয় হয় কেন? এটা কি চেয়ারের সমস্যা নাকি?😂😂😂😂😂😂😂,1,Spelling,নির্বাচন নিয়ে আর কত খেলা দেখতে হবে আমাদেরকে 😂😂😂😂😂😂😂সব নির্বাচন কমিশন একরকম হয় হয় কেন? এটা কি চেয়ারের সমস্যা নাকি?😂😂😂😂😂😂😂,নির্বাচন নিয়ে আর কত খেলা দেখতে হবে আমাদের? সব নির্বাচন কমিশন একরকম হয় কেন? এটা কি চেয়ারের সমস্যা নাকি?,"কতো-কত, আমাদেরকে-আমাদের, হয় হয়-হয়।"
2QbPe-Zm37s,ATN News,2022-10-28T16:00:01Z,কারাগারে প্রেম? | Onusondhan O Somadhan | Crime Investigation News | ATN News,News,"ধন্যবাদ সাংবাদিক ভাই কে সত্য চিএ বাইরে এনে সাধারণ পাবলিক কে বুঝানোর জন্য,,,",1,Spelling,"ধন্যবাদ সাংবাদিক ভাই কে সত্য চিত্র বাইরে এনে সাধারণ পাবলিক কে বুঝানোর জন্য,,,",ধন্যবাদ সাংবাদিক ভাইকে সত্য চিত্র বাইরে এনে সাধারণ পাবলিককে বোঝানোর জন্য।,"ভাই কে-ভাইকে, চিএ-চিত্র, পাবলিক কে-পাবলিককে, বুঝানোর-বোঝানোর।"
b4U9asRRnr8,Jamuna TV,2023-01-05T04:55:00Z,ভেঙে ফেলা হচ্ছে কুখ্যাত এরশাদ শিকদারের সাম্রাজ্য ‘স্বর্ণকমল’ | Ershad Sikder | Jamuna TV,Politics,পাপি লোকের কিছু না কিছু থাকবেই নিদর্রশন হয়ে,1,Spelling,পাপি লোকের কিছু না কিছু থাকবেই নিদর্শন হয়ে,পাপি লোকের কিছু না কিছু নিদর্শণ হয়ে থাকবেই।,"নিদর্রশন-নিদর্শণ, থাকবেই-থাকবেই।"
_jhKcX7ua60,AGAMi TV,2021-09-28T14:46:54Z,খোকা থেকে বঙ্গবন্ধু জাতির পিতা - বাংলাদেশে প্রথম পূর্ণদৈর্ঘ্য এনিমেশন চলচ্চিত্র,Entertainment ,এমন একটা জাতি পিতা আমাদের আবার ও দরকার 😭😭😭😭,1,Grammatical,এমন একটা জাতির পিতা আমাদের আবার ও দরকার 😭😭😭😭,এমন একটা জাতি পিতা আমাদের আবারও দরকার।,ও - আবারও।
VniYSRlhuRE,Adventure BD,2023-04-22T13:00:28Z,মাছের আনন্দে আনন্দিত সুন্দরবনের জেলেরা | Fish Catching BD | Adventure BD,Miscellaneous,ছোট বেলায় আমি এদের সাথে গিয়ে এরকম ওনেক মাছ দরছি,1,Spelling,ছোট বেলায় আমি এদের সাথে গিয়ে এরকম অনেক মাছ ধরেছি,ছোট বেলায় আমি এদের সাথে গিয়ে এরকম অনেক মাছ ধরেছি।,"ওনেক-অনেক, দরছি-ধরেছি।"
cg1eG0Th-7c,Tarun Majhi,2023-07-04T14:15:06Z,মোবাইলের নেশা 📵 | Mobile Addiction By Tarun Inspiration | Motivational video bangla 2023 | #video,Miscellaneous,কথা গুলো  সত্যিই অসাধারণ মন ছুয়ে গেছে কথা গুলো,1,Spelling,কথা গুলো  সত্যিই অসাধারণ মন ছুঁয়ে গেছে কথা গুলো,"কথাগুলো সত্যিই অসাধারণ, মন ছুঁয়ে গেছে। / কথাগুলো সত্যিই অসাধারণ, মন ছুঁয়েছে।","গুলো  -গুলো, ছুয়ে-ছুঁয়ে/ছুয়েছে।"
v1zA68RiFdA,Ekattor TV,2023-11-07T09:43:40Z,অশ্লীল পোশাকের কথা বলে অশ্লীল আচরন করেছেন ডিপজল | Entertainment | News | Ekattor TV,News,ডিপজলের ছবির যে পোশাক আর তার যে ডায়লগ ছিল তা মনে হয় পুরাই জান্নাতি ছিল 😂😂,1,Code Switching,ডিপজলের ছবির যে পোশাক আর তার যে উক্তি ছিল তা মনে হয় পুরাই জান্নাতি ছিল 😂😂,ডিপজলের ছবির পোশাক এবং তাঁর যে সংলাপ ছিল তা মনে হয় পুরোটাই/পুরোপুরি/একেবারেই/একদম জান্নাতি ছিল।,"যে পোশাক আর তার যে - পোশাক এবং তাঁর যে, পুরাই - পুরোটাই/পুরোপুরি/একেবারেই/একদম।"
16IJh8Quuv8,BBC News বাংলা,2021-03-24T13:00:15Z,যে প্রেম কাহিনী কোন বাধা মানেনি | BBC Bangla,Miscellaneous,আল্লাহ্ খেলা কেউ বুজেনা,1,Multiple Errors,আল্লাহর খেলা কেউ বুঝে না ,আল্লাহর খেলা কেউ বোঝে না।,"বুজেনা - বোঝে, কেউ - কেউ।"
jgYF9lKqAEA,Bangladeshi Food Reviewer,2023-06-30T08:00:22Z,আমাদের কোরবানি ঈদ 🌙 Qurbani Vlog 2023,Miscellaneous,ভাই মাঝে মধ্যে গরিব অসহায় কে নিয়ে ভিডিও করেনওদের মাঝেও কিছু খাবার বিতরণ করেনতাহলে আল্লাহ পাক আপনার প্রতি আরো অনেক খুশি হয়ে যাবেন,1,Spelling,ভাই মাঝে মধ্যে গরিব অসহায় কে নিয়ে ভিডিও করেন ওদের মাঝেও কিছু খাবার বিতরণ করেন তাহলে আল্লাহ পাক আপনার প্রতি আরো অনেক খুশি হয়ে যাবেন ,"ভাই, মাঝে মধ্যে গরিব অসহায়দের নিয়ে ভিডিও করবেন। ওদের মাঝে কিছু খাবার বিতরণ করলে আল্লাহ্‌ পাক আপনার প্রতি আরও অনেক খুশি হবেন।","কে নিয়ে - অসহায়দের নিয়ে, করেনওদের - করবেন। ওদের, করেনতাহলে - করলে, অনেক খুশি হয়ে যাবেন - আরও অনেক খুশি হবেন।"
mw4WHiKsowg,Protidiner Bangladesh,2023-09-13T06:57:56Z,মিরপুরের ভাইরাল হাসান মামার চুইঝাল | Mirpur Street Food | Hasan Mamar Biriyani,Miscellanous,মিরপুরে আমরা এই সবের কাছেও যাই না.এখন দেখি ভিডিও করে.এরা ফুটপাথে অবৈধ ভাবে অনেক দিন ধরে পুলিশকে টাকা দিয়ে ব্যবসা করতেছে.,1,Spelling,মিরপুরে আমরা এই সবের কাছেও যাই না.এখন দেখি ভিডিও করে.এরা ফুটপাথে অবৈধ ভাবে অনেক দিন ধরে পুলিশকে টাকা দিয়ে ব্যবসা করছে.,মিরপুরে আমরা এসবের কাছেও যাই না। এখন দেখি ভিডিও করে। এরা ফুটপাতে অবৈধভাবে অনেক দিন ধরে পুলিশকে টাকা দিয়ে ব্যবসা করছে।,"সবের-এসবের, যাই না.এখন-যাই না। এখন, ফুটপাথে-ফুটপাতে, করতেছে-করছে।"
gMeeozaMmIM,Laser Vision,2018-01-13T11:04:17Z,Surja Dighal Bari | Bangla Movie | Dolly Anwar | Zahirul Haque | Rowshan Jamil | Sheikh Niamat Ali,Entertainment,আগের মুভি গুলো দেখলে মনে অজানা একটা শান্তি পাওয়া যায়,1,Code Switching,আগের চলচ্চিত্র গুলো দেখলে মনে অজানা একটা শান্তি পাওয়া যায়,আগের মুভিগুলো দেখলে মনে অজানা এক শান্তি পাওয়া যায়।,"গুলো-গুলো, একটা-এক।"
IMzROjrQ4l0,Fagun Audio Vision,2023-07-29T15:59:38Z,Ityadi - ইত্যাদি | Munshiganj Episode - July 2023 | Hanif Sanket,Entertainment,আমার অনেক অনেক পছন্দের একটি অনুষ্ঠান। শুভকামনা রইল আগামী দিন গুলির জন্য 🥀🤍🌹,1,Spelling,আমার অনেক অনেক পছন্দের একটি অনুষ্ঠান। শুভকামনা রইলো আগামী দিন গুলির জন্য 🥀🤍🌹,আমার অনেক পছন্দের একটি অনুষ্ঠান। আগামী দিনগুলির জন্য শুভকামনা রইল। 🥀🤍🌹,"অনেক অনেক - অনেক, গুলির - গুলোর।"
B_s-OCdbBs0,G Series Movie Songs,2018-10-06T13:52:53Z,Classic Bangla Movie Song | Chul Doirona Khopa Khuley |ft Bobita | by Sabina Yasmin | Noyon Moni,Entertainment,নয়ন মনি এমন একটি সিনেমা যার তুলনা হয় না,1,Code Switching,নয়ন মনি এমন একটি চলচ্চিত্র যার তুলনা হয় না,নয়ন মনি এমন একটি সিনেমা যার তুলনা হয় না।,No changes needed.
_jhKcX7ua60,AGAMi TV,2021-09-28T14:46:54Z,খোকা থেকে বঙ্গবন্ধু জাতির পিতা - বাংলাদেশে প্রথম পূর্ণদৈর্ঘ্য এনিমেশন চলচ্চিত্র,Entertainment ,আল্লাহ প্রিয় নেতা কে বেহেশত নোচিফ করুন❤❤❤❤❤😢😢,1,Spelling,আল্লাহ প্রিয় নেতা কে বেহেশত নসিব করুন❤❤❤❤❤😢😢,আল্লাহ প্রিয় নেতাকে বেহেশত নসিব করুন।,"কে - কে, নোচিফ - নসিব।"
fopB99GATaY,Open T School,2022-06-16T15:13:23Z,১৯৪৭ থেকে ১৯৭১ | পাকিস্তান থেকে বাংলাদেশ | From 1947 to 1971 | From Pakistan to Bangladesh |,Miscellaneous,"এরপর প্রতিষ্ঠাকালিন সভাপতি মাওলানা আব্দুল ভাষানী,সাধারণ সম্পাদক হোসেন শহীদ সোহরাওয়ার্দী,যুগ্ম সম্পাদক শেখ মুজিবুর রহমান, আর এখানে শেখ মুজিবকে সাধারণ সম্পাদক বলা হয়েছে, এরকম ভুলভাল অনেক তথ্য দিয়ে মানুষকে বিভ্রান্ত করা হয়েছে এই ভিডিওতে",1,Spelling,"এরপর প্রতিষ্ঠাকালীন সভাপতি মাওলানা আব্দুল ভাষানী,সাধারণ সম্পাদক হোসেন শহীদ সোহরাওয়ার্দী,যুগ্ম সম্পাদক শেখ মুজিবুর রহমান, আর এখানে শেখ মুজিবকে সাধারণ সম্পাদক বলা হয়েছে, এরকম ভুলভাল অনেক তথ্য দিয়ে মানুষকে বিভ্রান্ত করা হয়েছে এই ভিডিওতে","এরপর প্রতিষ্ঠাকালীন সভাপতি মওলানা আব্দুল হামিদ খান ভাসানী, সাধারণ সম্পাদক হোসেন শহীদ সোহরাওয়ার্দী, যুগ্ম সম্পাদক শেখ মুজিবুর রহমান। আর এখানে শেখ মুজিবকে সাধারণ সম্পাদক বলা হয়েছে। এরকম ভুলভাল অনেক তথ্য দিয়ে মানুষকে বিভ্রান্ত করা হয়েছে এই ভিডিওতে।","প্রতিষ্ঠাকালিন-প্রতিষ্ঠাকালীন, মাওলানা আব্দুল ভাষানী-মওলানা আব্দুল হামিদ খান ভাসানী, ।-।"
riyeWhcbmhU,Jamuna TV,2023-11-30T07:35:00Z,নির্বাচনী আচরণবিধি ভাঙলেন সাকিব! তলব করলো কমিটি | Shakib Election | Vote | Jamuna TV,Politics,"যে যেটার যোগ্য না, তাকে সেখানে রাখলে তো এই অবস্থা হবেই,  সুথু টাকা থাকলে হবে, যোগ্যতাও লাগবে",1,Spelling,"যে যেটার যোগ্য না, তাকে সেখানে রাখলে তো এই অবস্থা হবেই, শুধু  টাকা থাকলে হবে, যোগ্যতাও লাগবে","যেই যেটার যোগ্য না, তাকে সেখানে রাখলে তো এই অবস্থা হবেই, শুধু টাকা থাকলেই হবে না, যোগ্যতাও লাগবে।","যে - যেই, সুথু - শুধু, থাকলে হবে - থাকলেই হবে না।"
0RJgXG9cdRM,BBC News বাংলা,2023-01-06T05:45:00Z,বিএনপির সঙ্গে ৩২টি দল- সরকারের জন্য কতটা হুমকি? | BBC Bangla,News,সবার বিপদে সবাই পাশে থাকেন। দাবী আদায়ের আগে পূর্বের ভুল গুলো এড়িয়ে চলতে পারার মতো অভিভাবকের সুস্থতা নিশ্চিত করতে হবে। আগুন ধংসের প্রতিক।মাটির স্থায়িত্ব প্রত্যাশিত।,1,Spelling,সবার বিপদে সবাই পাশে থাকেন। দাবি আদায়ের আগে পূর্বের ভুল গুলো এড়িয়ে চলতে পারার মতো অভিভাবকের সুস্থতা নিশ্চিত করতে হবে। আগুন ধ্বংসের প্রতীক।মাটির স্থায়িত্ব প্রত্যাশিত।,সবার বিপদে সবাই পাশে থাকুন। দাবি আদায়ের আগে পূর্বের ভুলগুলো এড়িয়ে চলতে পারার মতো অভিভাবকের সুস্থতা নিশ্চিত করতে হবে। আগুন ধ্বংসের প্রতীক। মাটির স্থায়িত্ব প্রত্যাশিত।,"থাকেন-থাকুন, দাবী-দাবি, ধংসের-ধ্বংসের।"
nh09wigH5eU,"Life, Travel & Treats",2022-08-27T23:14:57Z,পুলিশের সাথে আমার গাড়ি Accident বাংলাদেশে  | বাকি টা ইতিহাস | BD incident,Miscellaneous,আমার অন্তরের অন্তর থেকে আপনাকে হাজার হাজার স্যালুট 🙋🙋 আপনার মত সকল যুবক যদি এরকম সাহসী হত পুলিশ অন্যায় এন্ড ক্ষমতার অপব্যবহার করতে পারত না 🥀🥀🥀🥀,1,Multiple Errors,আমার অন্তরের অন্তর থেকে আপনাকে হাজার হাজার স্যালুট 🙋🙋 আপনার মতো সকল যুবক যদি এরকম সাহসী হতো পুলিশ অন্যায় এবং ক্ষমতার অপব্যবহার করতে পারতো না 🥀🥀🥀🥀,"আমার অন্তরের অন্তস্থল থেকে আপনাকে হাজার হাজার স্যালুট 🙋🙋। আপনার মত সকল যুবক যদি এরকম সাহসী হত, পুলিশ অন্যায় ও ক্ষমতার অপব্যবহার করতে পারত না। 🥀🥀🥀🥀","অন্তরের অন্তর - অন্তরের অন্তস্থল, এন্ড - ও, হত পুলিশ - হত, পুলিশ,  - added period at the end of the first sentence."
VFK65FV3GBs,Binge,2023-05-14T08:42:49Z,গরু চু'রি করে সে গরু দিয়ে কীভাবে মেজবান করে দেখুন মেইড ইন চিটাগং🤣😀,Miscellaneous,বাংলা ভাষার ১২ টা বাজিয়া দিছে😂😂,1,Spelling,বাংলা ভাষার ১২ টা বাজিয়ে দিয়েছে😂😂,বাংলা ভাষার ১২টা বাজিয়ে দিয়েছে😂😂।,বাজিয়া দিছে - বাজিয়ে দিয়েছে।
YiuLq4WBJ78,Live Tech,2019-12-25T06:00:03Z,Lol | Afran Nisho | Tanjin Tisha | Polash | Kajal Arefin Ome | Bangla New Natok 2019,Entertainment,শুরুতেই চড় হাসি আর হাসি দেখে মজা পাইলাম 😆😆😆😆😆😃,1,Spelling,শুরুতেই চড় হাসি আর হাসি দেখে মজা পেলাম 😆😆😆😆😆😃,শুরুতেই চড়ুই হাসি আর হাসি দেখে মজা পেলাম।,"চড়-চড়ুই, পাইলাম-পেলাম।"
0RJgXG9cdRM,BBC News বাংলা,2023-01-06T05:45:00Z,বিএনপির সঙ্গে ৩২টি দল- সরকারের জন্য কতটা হুমকি? | BBC Bangla,Politics,বর্তমানে যারাই দেশকে ভালবাসেন তারাই দেশের সাধীনতার পখ্খের মানুষ,1,Spelling,বর্তমানে যারাই দেশকে ভালবাসেন তারাই দেশের স্বাধীনতা পক্ষের মানুষ,বর্তমানে যারাই দেশকে ভালোবাসেন তারাই দেশের স্বাধীনতার পক্ষের মানুষ।,"ভালবাসেন-ভালোবাসেন, সাধীনতার-স্বাধীনতার, পখ্খের-পক্ষের।"
iDZfDEu4mUs,Channel i Movies,2021-10-04T13:42:06Z,Amar Bondhu Rashed | আমার বন্ধু রাশেদ | Humaira Himu | Raisul Islam Asad | Channel i Movies,Entertainment,এই মভিতে রাসেদ চরিত্রে যে অভিনয় করছে। সে আর  এখন আমাদের মাঝে নেই। তিনি প্রায় দশ মাস আগেই আমাদের ছেড়ে চলে গেছে। ব্রেন ইস্ট্রক করে মারা গেছে।😭😭,1,Multiple Errors,এই চলচ্চিত্রতে রাসেদ চরিত্রে যে অভিনয় করছে। সে আর  এখন আমাদের মাঝে নেই। তিনি প্রায় দশ মাস আগেই আমাদের ছেড়ে চলে গেছে। ব্রেন স্ট্রোক করে মারা গেছে।😭😭,"এই মুভিতে রাশেদ চরিত্রে যে অভিনয় করছে, সে আর এখন আমাদের মাঝে নেই। তিনি প্রায় দশ মাস আগেই আমাদের ছেড়ে চলে গেছেন। ব্রেইন স্ট্রোক করে মারা গেছেন। 😭😭","মভিতে-মুভিতে, করছে-করছে, সে আর এখন আমাদের মাঝে নেই। - সে আর এখন আমাদের মাঝে নেই।, গেছে-গেছেন, ইস্ট্রক-স্ট্রোক।"
VWvWUdmO-0I,ON FIELD,2023-07-07T15:53:09Z,মাশরাফী এখনো বাংলাদেশের ক্যাপ্টেন। অন্য ভূমিকায় ফিরিয়ে আনা হোক তাকে || On Field 2023,Sports,তামিমের লাইভ ভিডিও কলে মাশরাফি কে বলেছিলো বিশ্বকাপে টিম মেন্টর হিসেবে মাশরাফি কে তামিম ইকবাল রাখতে চায় সেই তামিম বিশ্বকাপের আগে অবসর নিয়ে ফেলেছে ব্যাপারটা পুরোপুরি হঠাৎ পরমাণু হামলা হওয়ার মতো,1,Code Switching,তামিমের লাইভ ভিডিও কলে মাশরাফি কে বলেছিলো বিশ্বকাপে দল পরামর্শদাতা হিসেবে মাশরাফি কে তামিম ইকবাল রাখতে চায় সেই তামিম বিশ্বকাপের আগে অবসর নিয়ে ফেলেছে ব্যাপারটা পুরোপুরি হঠাৎ পরমাণু হামলা হওয়ার মতো,"তামিমের লাইভ ভিডিও কলে মাশরাফিকে বলেছিল বিশ্বকাপে টিম মেন্টর হিসেবে মাশরাফিকে তামিম ইকবাল রাখতে চায়। সেই তামিম বিশ্বকাপের আগে অবসর নিয়ে ফেলেছে, ব্যাপারটা পুরোপুরি হঠাৎ পরমাণু হামলার মতো।","কে-কে/, বলেছিলো-বলেছিল, চায়-চায়।, পরমাণু হামলা হওয়ার মতো-পরমাণু হামলার মতো।"
VDkwtmKahXo,Open T School,2021-09-30T18:29:01Z,কে ছিলেন মহম্মদ আতাউল গণি ওসমানী | Who was Muhammad Ataul Goni Osmani | Biography | Information |,Miscellaneous,আমাদের সিলেটের গর্ব ইমেজেস ওসমানী। বিনম্র শ্রদ্ধা রইলো।,1,Code Switching,আমাদের সিলেটের গর্ব ইমেজেস ওসমানী। বিনম্র শ্রদ্ধা রইলো।,আমাদের সিলেটের গর্ব এম.এ.জি. ওসমানী। বিনম্র শ্রদ্ধা রইল।,"ইমেজেস - এম.এ.জি., রইলো - রইল।"
YL9dxAol5v0,SOMOY TV,2023-01-06T14:11:17Z,"মঞ্চ ভেঙে পড়লেন ওবায়দুল কাদের, আহত নেতাকর্মীরা | Obaidul Quader | Somoy TV",Politics,অনেক কষ্টের মাঝে ও হাসিটা দরে রাখতে পারলাম না,1,Spelling,অনেক কষ্টের মাঝে ও হাসিটা ধরে রাখতে পারলাম না,অনেক কষ্টের মাঝেও হাসিটা ধরে রাখতে পারলাম না।,"ও-ও, দরে-ধরে।"
zHtPKeZ8zA0,Channel 24,2020-11-16T14:23:40Z,ফেসবুক লাইভে সাকিবকে হত্যার হুমকি,News,সিলেটের এই ভাই কে ধন্যবাদ সে ইসলামের এক দুঃশমনকে হত্যার হুমকি দেওয়ার জন্য,1,Spelling,সিলেটের এই ভাই কে ধন্যবাদ সে ইসলামের এক দুশমনকে হত্যার হুমকি দেওয়ার জন্য,"সিলেটের এই ভাইকে ধন্যবাদ, তিনি ইসলামের এক দুশমনকে হত্যার হুমকি দেওয়ার জন্য।","কে- , (comma), দুঃশমনকে-দুশমনকে, দেওয়ার-দেওয়ার।"
Y7t04wkOANo,SOMOY TV,2023-05-21T14:40:00Z,এক দিনের রিমান্ডেই সব স্বীকার! | Mainul Ahsan Noble | Singer Noble | Somoy TV,News,আলহামদুলিল্লাহ  তাকে কঠিন রিমান্ডে নেয় হক,1,Spelling,আলহামদুলিল্লাহ  তাকে কঠিন রিমান্ডে নেয়া হোক,"আলহামদুলিল্লাহ, তাকে কঠিন রিমান্ডে নেওয়া হোক।","নেয়-নেওয়া, হক-হোক।"
FEh6D1xf93Y,G Series Bangla Natok,2021-05-17T08:00:03Z,Tejpata | তেজপাতা | Eid Natok 2021 | Apurba | Sabila Nur | New Bangla Natok 2021,Entertainment,আমার মতো কে কে আছেন নাটক দোখার সময় কমেন্ট গুলো পড়েন,1,Spelling,আমার মতো কে কে আছেন নাটক দেখার সময় কমেন্ট গুলো পড়েন,আমার মতো আর কে কে আছেন নাটক দেখার সময় কমেন্টগুলো পড়েন?,"দোখার-দেখার, গুলো-গুলো, পড়েন-পড়েন?, আর insertion of ""আর"" for better context."
o3W18vhH_jY,Channel 24 Entertainment,2023-10-26T15:00:48Z,ভাইরাল হবে জেনেও বুবলীর ছবি দেখে যে কমেন্ট করলেন অপু বিশ্বাস | Apu Biswas | Channel 24,Entertainment,নাটকের কিছুই নেই ।।কারণ মেঝেতে ছবিগুলো স্পস্টো দেখাযাচ্ছে,1,Spelling,নাটকের কিছুই নেই ।।কারণ মেঝেতে ছবিগুলো স্পস্টো দেখাযাচ্ছে,নাটকের কিছুই নেই। কারণ মেঝেতে ছবিগুলো স্পষ্ট দেখা যাচ্ছে।,"স্পস্টো-স্পষ্ট, দেখাযাচ্ছে-দেখা যাচ্ছে।"
MGXEzkBmtA0,SOMOY TV,2023-06-16T16:20:00Z,কোন পথে দেশের রাজনীতি? | Bangladesh Politics | PM Sheikh Hasina | Begum Khaleda Zia | Somoy TV,Politics,আমা মনে হয় সময় টিভি  সরকারি সবাই কি বলেন,1,Spelling,আমার মনে হয় সময় টিভি সরকারি সবাই কি বলেন,আমার মনে হয় সময় টিভি ও সরকার/সরকারি সবাই কী বলেন।,"আমা-আমার, কি-কী, সরকারি-সরকার/সরকারি।"
mw4WHiKsowg,Protidiner Bangladesh,2023-09-13T06:57:56Z,মিরপুরের ভাইরাল হাসান মামার চুইঝাল | Mirpur Street Food | Hasan Mamar Biriyani,News,আমার মায়ের হাতের রান্না শাশুড়ীর হাতের রান্না বড় খালাম্মার হাতের আর আমার হাতের রান্না সবচেয়ে সেরা।,1,Spelling,আমার মায়ের হাতের রান্না শাশুড়ির হাতের রান্না বড় খালাম্মার হাতের আর আমার হাতের রান্না সবচেয়ে সেরা।,"আমার মায়ের হাতের রান্না, শাশুড়ীর হাতের রান্না, বড় খালাম্মার হাতের রান্না আর আমার হাতের রান্না সবচেয়ে সেরা।",Added commas after each clause to improve readability.
